review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"df53f55ef2e0d85a","df53f55ef2e0d85a8a676d21284016de823ceaaf9bef880614990de2401af4c5","G2A1P3-GR-0133","g2/a1/gr|a1-nehmen|a1.card.a1-nehmen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-nehmen","a1.card.a1-nehmen.study.translation","ņemt • paņemt","nehmen","Να πάρει • Να πάρει","Να πάρει • Να πάρει","Να πάρει • Να πάρει","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","OWNER_REVIEW_REQUIRED: multi-translation value contains duplicate or empty alternatives, but the complete intended target-language sense set is ambiguous; no partial automatic deduplication was accepted."
"e00c9eacaf9cf3ae","e00c9eacaf9cf3aeae6667f8c617568811b61998aa18bce9b00ae7f0d66d5784","G2A1P3-GR-0148","g2/a1/gr|a1-seite|a1.card.a1-seite.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-seite","a1.card.a1-seite.study.translation","lappuse • puse","Seite","Σελίδα • Πλευρά","Σελίδα • Πλευρά","Σελίδα • Πλευρά","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e28693a9cb10e324","e28693a9cb10e324bfc93a4858f87ab5611c47da3514879c11607e279f8545ba","G2A1P3-GR-0083","g2/a1/gr|a1-im|a1.card.a1-im.study.tip[0]|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-im","a1.card.a1-im.study.tip[0]","Atceries: in + dem → im (kam?, kur?).","im","Θυμηθείτε: in + dem → im (Dative, πού • ).","Θυμηθείτε: in + dem → im (Dative, πού • ).","Θυμηθείτε: in + dem → im (Dative, πού • ).","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e2e6e4016c11bfe4","e2e6e4016c11bfe443640b882e2d057502a7f8e0644df07d0a7f42c0317c9b41","G2A1P3-GR-0035","g2/a1/gr|a1-es|a1.card.a1-es.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-es","a1.card.a1-es.study.translation","tas","es","Το • Αυτός • Απρόσωπη μορφή","Το • Αυτός • Απρόσωπη μορφή","Το • Αυτός • Απρόσωπη μορφή","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e345dbd47c1da8ae","e345dbd47c1da8ae40442077de3ce51511e27a8d36b37b94d725524935a442e2","G2A1P3-GR-0147","g2/a1/gr|a1-seite|a1.card.a1-seite.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-seite","a1.card.a1-seite.native","lappuse • puse","Seite","Σελίδα • Πλευρά","Σελίδα • Πλευρά","Σελίδα • Πλευρά","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e3720fbd7eead4a2","e3720fbd7eead4a2cf34bbc7a58f2635845d8f63c575cc62273ed231efb70c37","G2A1P3-GR-0161","g2/a1/gr|a1-um|a1.card.a1-um.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-um","a1.card.a1-um.native","ap • pulksten","um","Περίπου • Στο","Περίπου • Στο","Περίπου • Στο","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e5100806a173717b","e5100806a173717ba451116bed40c2baa78f6a3c85313fc5dc0533f93735f32b","G2A1P3-GR-0020","g2/a1/gr|a1-da|a1.card.a1-da.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-da","a1.card.a1-da.study.comparison[0].meaning","tur • te • šeit (vispārīgi)","da","Εκεί • Εδώ • Ακριβώς εδώ (γενικά)","Εκεί • Εδώ • Ακριβώς εδώ (γενικά)","Εκεί • Εδώ • Ακριβώς εδώ (γενικά)","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e64634a9e5ea1cb8","e64634a9e5ea1cb8ae1b6a9481e83c3e2c17af9ae0e346789bf075a1fc060658","G2A1P3-GR-0072","g2/a1/gr|a1-ihr|a1.card.a1-ihr.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-ihr","a1.card.a1-ihr.native","jūs • viņai","ihr","Σας • Σε αυτόν","Σας • Σε αυτόν","Σας • Σε αυτόν","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"e6e691e6d38a5add","e6e691e6d38a5add42210a68be2f979a5f9af3c4a5a55382cb1a27ff7c3f1879","G2A1P3-GR-0194","g2/a1/gr|a1-wie|a1.card.a1-wie.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-wie","a1.card.a1-wie.native","kā • cik","wie","Πώς • Αν","Πώς • Αν","Πώς • Αν","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"ecbbec4d25de7f6d","ecbbec4d25de7f6dbc55b8d4e26bf3360b210af77324ae97c8a09c9c7e6157bb","G2A1P3-GR-0042","g2/a1/gr|a1-fahren|a1.card.a1-fahren.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-fahren","a1.card.a1-fahren.study.translation","braukt","fahren","Οδηγώ • Μεταφέρω • Απομακρύνω","Οδηγώ • Μεταφέρω • Απομακρύνω","Οδηγώ • Μεταφέρω • Απομακρύνω","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"ed8aa259be1adef8","ed8aa259be1adef83da9763a66ef54111f089af4be36b69e0fc1a44688fd28fb","G2A1P3-GR-0209","g2/a1/gr|rechts|a1.card.rechts.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","rechts","a1.card.rechts.native","pa labi • labais","rechts","Προς τα δεξιά • Καλύτερα","Προς τα δεξιά • Καλύτερα","Προς τα δεξιά • Καλύτερα","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"edb990b5190921a0","edb990b5190921a055eb320e522643592e803563182928c8a41b6bc449adf971","G2A1P3-GR-0013","g2/a1/gr|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-aus","a1.card.a1-aus.study.translation","no","aus","Από • Έξω","Από • Έξω","Από • Έξω","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"f0b60885ee1ca947","f0b60885ee1ca94774b95f2cc3df2ae5d88afbc5d22a5176438f03650ed03dd6","G2A1P3-GR-0089","g2/a1/gr|a1-ins|a1.card.a1-ins.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-ins","a1.card.a1-ins.study.comparison[0].meaning","uz iekšu, kurp? (Akk.)","ins","Μέσα, που • (Συμφων.)","Μέσα, που • (Συμφων.)","Μέσα, που • (Συμφων.)","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"f450ad39df143e60","f450ad39df143e60bdc57b2c09ce9ddd39ce52e187ea8cd21b58365df7aef000","G2A1P3-GR-0097","g2/a1/gr|a1-kein|a1.card.a1-kein.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-kein","a1.card.a1-kein.native","neviens • nekāds","kein","Όχι κανένα • Όχι κανένα","Όχι κανένα • Όχι κανένα","Όχι κανένα • Όχι κανένα","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","OWNER_REVIEW_REQUIRED: multi-translation value contains duplicate or empty alternatives, but the complete intended target-language sense set is ambiguous; no partial automatic deduplication was accepted."
"f45d527fc3a6c661","f45d527fc3a6c6615c2455e44a1ceb590c00aa7a59500f41a912a82ce6753a30","G2A1P3-GR-0200","g2/a1/gr|a1-wie|a1.card.a1-wie.study.tip[0]|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-wie","a1.card.a1-wie.study.tip[0]","wie pati par sevi = kā (veids); wie + īpašības vārds (viel/alt/lange) = cik (apjoms).","wie","Wie only = πώς (τρόπος) • Wie + επίθετο (viel/alt/lange) = αν (πολλά).","Wie only = πώς (τρόπος) • Wie + επίθετο (viel/alt/lange) = αν (πολλά).","Wie only = πώς (τρόπος) • Wie + επίθετο (viel/alt/lange) = αν (πολλά).","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"f56f463765d7ec70","f56f463765d7ec70bbfb5db1af62177e99dc90a1ec0ca74baa4946b5e84de4b4","G2A1P3-GR-0175","g2/a1/gr|a1-was|a1.card.a1-was.study.important[2]|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-was","a1.card.a1-was.study.important[2]","was für (ein/eine) nozīmē kāds/kas par un jautā par īpašību vai veidu (Was für ein Film ist das? = Kāda tā ir filma?).","was","Was für (ein/eine) σημαίνει ποιο/τι και ρωτά για μια ποιότητα ή είδος (Was für ein Film ist das? = Τι είδους ταινία είναι αυτή • ).","Was für (ein/eine) σημαίνει ποιο/τι και ρωτά για μια ποιότητα ή είδος (Was für ein Film ist das? = Τι είδους ταινία είναι αυτή • ).","Was für (ein/eine) σημαίνει ποιο/τι και ρωτά για μια ποιότητα ή είδος (Was für ein Film ist das? = Τι είδους ταινία είναι αυτή • ).","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"f8cd1568d93c2b8a","f8cd1568d93c2b8aa24492123afa89163cbbf15d4aa0dc0dd9a7e7651df10ff7","G2A1P3-GR-0114","g2/a1/gr|a1-lassen|a1.card.a1-lassen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-lassen","a1.card.a1-lassen.study.translation","atstāt • ļaut","lassen","Να φύγει • Να αφήσει","Να φύγει • Να αφήσει","Να φύγει • Να αφήσει","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"f9d454857f19523f","f9d454857f19523fc562b7a6929f39eaf59382ae098e3969e73d7c06ffc292c3","G2A1P3-GR-0039","g2/a1/gr|a1-euch|a1.card.a1-euch.native|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-euch","a1.card.a1-euch.native","jūs • jums","euch","Εσείς • Σε σας","Εσείς • Σε σας","Εσείς • Σε σας","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"fab6cada50a62c97","fab6cada50a62c97287a3a44ad24eb8caa5e629f1d96cc04e7cbb526c5c009f5","G2A1P3-GR-0066","g2/a1/gr|a1-heissen|a1.card.a1-heissen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-heissen","a1.card.a1-heissen.study.translation","saukties","heißen","Όνομα να είναι • Σημαίνει","Όνομα να είναι • Σημαίνει","Όνομα να είναι • Σημαίνει","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"fb4b75cbdbd27570","fb4b75cbdbd27570ab44155164346c8e1062dddae33c64c626c9f9b6c2fde63a","G2A1P3-GR-0056","g2/a1/gr|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","ολόκληρος • όλο μαζί • εντελώς","ολόκληρος • όλο μαζί • εντελώς","ολόκληρος • όλο μαζί • εντελώς","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"ff02de7753827864","ff02de7753827864bce8105319ad23384be7a816fdf65d43fce35a89a04be516","G2A1P3-GR-0038","g2/a1/gr|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","gr","","crowdin-staging/g2/gr-a1.json","a1-etwas","a1.card.a1-etwas.study.translation","kaut kas","etwas","Κάτι • Λίγο","Κάτι • Λίγο","Κάτι • Λίγο","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed: the target-language alternatives are distinct and contextually plausible; multiple equivalents are valid here."
"0259e2d963bf0f07","0259e2d963bf0f07a2a9faed60feb854959293ad202ff1183adb58f27664838c","G2A1P3-HR-0121","g2/a1/hr|a1-vor|a1.card.a1-vor.native|MULTI_TRANSLATION|deterministic/multi-translation","hr","","crowdin-staging/g2/hr-a1.json","a1-vor","a1.card.a1-vor.native","pirms • priekšā","vor","Преди • Преди","Преди • Преди","Преди • Преди","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","OWNER_REVIEW_REQUIRED: hr/vor: multi-translation at 'a1.card.a1-vor.native' needs sense/context selection; current='Преди • Преди'."
"03c2809182ffa417","03c2809182ffa4170743614b1e75f50156bbe66f454c5420cefb7a7a67589b77","G2A1P3-HR-0008","g2/a1/hr|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","hr","","crowdin-staging/g2/hr-a1.json","a1-aus","a1.card.a1-aus.study.translation","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","OWNER_REVIEW_REQUIRED: hr/aus: multi-translation at 'a1.card.a1-aus.study.translation' needs sense/context selection; current='Од • Од'."
"04caf4ab5fade517","04caf4ab5fade517e10c8cdd1f6580aae1594e0593f79a420b8771ba6e5c5f8f","G2A1P3-HR-0080","g2/a1/hr|a1-kosten|a1.card.a1-kosten.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","hr","","crowdin-staging/g2/hr-a1.json","a1-kosten","a1.card.a1-kosten.study.important[0]","kosten un bezahlen nav sinonīmi: kosten = cik maksā; bezahlen = samaksāt naudu.","kosten","Костен и безахлен не се синоними: костен = колку чини • Безахлен = плаќам пари.","Костен и безахлен не се синоними: костен = колку чини • Безахлен = плаќам пари.","Костен и безахлен не се синоними: костен = колку чини • Безахлен = плаќам пари.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","OWNER_REVIEW_REQUIRED: hr/kosten: multi-translation at 'a1.card.a1-kosten.study.important[0]' needs sense/context selection; current='Костен и безахлен не се синоними: костен = колку чини • Безахлен = плаќам пари.'."
