review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"797c7849dabc70d9","797c7849dabc70d9ec79be3a4c4af99b7ddbb6f45f185cd232a6132c516726fb","G2A1P3-UK-0101","g2/a1/uk|a1-probieren|a1.card.a1-probieren.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-probieren","a1.card.a1-probieren.native","izmēģināt • nogaršot","probieren","пробувати • смакувати","пробувати • смакувати","пробувати • смакувати","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"79f3ef11b6eccfd5","79f3ef11b6eccfd504c08449130968d99a9ab86b7ac17b4779165ac64162eeff","G2A1P3-UK-0122","g2/a1/uk|a1-wie|a1.card.a1-wie.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-wie","a1.card.a1-wie.study.translation","kā • cik","wie","як • скільки","як • скільки","як • скільки","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"7aaba98470a685a5","7aaba98470a685a5f314317bb83587b2e595313a70b97657a3f88d4243db2510","G2A1P3-UK-0031","g2/a1/uk|a1-es|a1.card.a1-es.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-es","a1.card.a1-es.study.translation","tas","es","it • it • безособова форма","it • it • безособова форма","it • it • безособова форма","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"7c4e53c1c340e8de","7c4e53c1c340e8dee4a9d4f071838ee81516e01a0252c0cb812fb7f7b7be88eb","G2A1P3-UK-0056","g2/a1/uk|a1-hoeren-study|a1.card.a1-hoeren-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-hoeren-study","a1.card.a1-hoeren-study.study.translation","dzirdēt • klausīties","hören","чути • слухати","чути • слухати","чути • слухати","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"7fb33be78d5accda","7fb33be78d5accdaa1588f017925740d4dfd5e9e99fc915f7c4af09e7ec9aa3e","G2A1P3-UK-0013","g2/a1/uk|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","відвідувати місце або подію • оціновувати особу","відвідувати місце або подію • оціновувати особу","відвідувати місце або подію • оціновувати особу","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"82094c86dad3a0a3","82094c86dad3a0a3160816dc6b77240c163ddc0e4395550333810d7e55fa42c5","G2A1P3-UK-0047","g2/a1/uk|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","подобатися • особа в дативі","подобатися • особа в дативі","подобатися • особа в дативі","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"82ed54bec930af64","82ed54bec930af64be623a780b2a136f2542ce3193d8d0506ec65f7ab72bebc4","G2A1P3-UK-0037","g2/a1/uk|a1-euch|a1.card.a1-euch.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-euch","a1.card.a1-euch.study.translation","jūs • jums","euch","ти • ти","ти • ти","ти • ти","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"8344f653d5a815e1","8344f653d5a815e13dd238962ebe943202fff3f5b43acfb5700ead0901d7457f","G2A1P3-UK-0126","g2/a1/uk|a1-zum|a1.card.a1-zum.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-zum","a1.card.a1-zum.study.translation","uz • pie","zum","до • при","до • при","до • при","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"84c02423232a8c61","84c02423232a8c619999fe20a5ad58331939962248d33fe6901e210ecd2b0cb9","G2A1P3-UK-0102","g2/a1/uk|a1-probieren|a1.card.a1-probieren.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-probieren","a1.card.a1-probieren.study.translation","izmēģināt • nogaršot","probieren","пробувати • смакувати","пробувати • смакувати","пробувати • смакувати","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"850d7b686fa508d1","850d7b686fa508d1a4bac25fe5833cb0f3e0fa1a3d27d14ef1513a9bef7602cc","G2A1P3-UK-0067","g2/a1/uk|a1-ins|a1.card.a1-ins.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-ins","a1.card.a1-ins.study.translation","iekšā • uz iekšu • kurp?","ins","в • в • де?","в • в • де?","в • в • де?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"8a5d7697725d9dce","8a5d7697725d9dce482447f68532203b21ff57acdbbe7f39fe1b71bba83d99f2","G2A1P3-UK-0116","g2/a1/uk|a1-was|a1.card.a1-was.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-was","a1.card.a1-was.study.translation","kas • ko","was","хто • що","хто • що","хто • що","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"8c67f2cc70d4e7de","8c67f2cc70d4e7deb9a0e3f258e84025559f57fc9059cf69c81d2c1c97e6cdce","G2A1P3-UK-0025","g2/a1/uk|a1-erst|a1.card.a1-erst.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-erst","a1.card.a1-erst.native","tikai","erst","перший • тільки","перший • тільки","перший • тільки","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"920832aaad40f2fd","920832aaad40f2fd5a4fc53c47ebf692c10c0378d9d9ed03f09afd9d156b8729","G2A1P3-UK-0028","g2/a1/uk|a1-erst|a1.card.a1-erst.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-erst","a1.card.a1-erst.study.translation","tikai","erst","перший • тільки","перший • тільки","перший • тільки","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"927f92f9b6f70bdc","927f92f9b6f70bdcff65cfff3a7e5f05a8184786abe1073d86efabe1699df311","G2A1P3-UK-0044","g2/a1/uk|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-fuer","a1.card.a1-fuer.native","priekš","für","за • за","за • за","за • за","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"92b3f95ea1daab6b","92b3f95ea1daab6b0c7760c08fce03831078254a629555e8e3e66992948d9ee4","G2A1P3-UK-0120","g2/a1/uk|a1-wer|a1.card.a1-wer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-wer","a1.card.a1-wer.study.translation","kas • kurš","wer","хто • хто","хто • хто","хто • хто","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"94b5be0f3cf72ef2","94b5be0f3cf72ef223e028ed86983ee2bf835bcaa9e525a888ae55819db13561","G2A1P3-UK-0070","g2/a1/uk|a1-koennen|a1.card.a1-koennen.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-koennen","a1.card.a1-koennen.native","varēt • prast","können","вміти • знати","вміти • знати","вміти • знати","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"974c2dd70cbd4b52","974c2dd70cbd4b526e58810471076d46293cc223763893a8549ab8715a4dec88","G2A1P3-UK-0130","g2/a1/uk|rechts|a1.card.rechts.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","rechts","a1.card.rechts.native","pa labi • labais","rechts","праворуч • праворуч","праворуч • праворуч","праворуч • праворуч","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"9bbd1aa6f532e912","9bbd1aa6f532e912bc51efa17943a949ffb0f5ecf9699e328017200d0eb7ea4c","G2A1P3-UK-0001","g2/a1/uk|a1-ab|a1.card.a1-ab.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-ab","a1.card.a1-ab.study.comparison[1].meaning","no kāda/kaut kā • izcelsme","ab","з когось/чого • походження","з когось/чого • походження","з когось/чого • походження","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"9c662cf6331aa698","9c662cf6331aa6982b82b20227a79224b75b11b289da575b8bbf8d768c2b4f6c","G2A1P3-UK-0034","g2/a1/uk|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-etwas","a1.card.a1-etwas.native","kaut kas","etwas","щось • трохи","щось • трохи","щось • трохи","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"9d91e4c7f815cf5d","9d91e4c7f815cf5da2816177c25d15c1006fbea9c1a50d29324ca364e0e3ee7a","G2A1P3-UK-0045","g2/a1/uk|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-fuer","a1.card.a1-fuer.study.translation","priekš","für","за • за","за • за","за • за","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"9dee0d8f001735dc","9dee0d8f001735dcc81d5f5a874bf6a6a2b3747790d352b2cbc0a66763cf977e","G2A1P3-UK-0129","g2/a1/uk|malen|a1.card.malen.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","malen","a1.card.malen.native","gleznot • krāsot","malen","малювати • малювати","малювати • малювати","малювати • малювати","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"a1dab05604f1c1e4","a1dab05604f1c1e4f1e4b9c6d9e20b3156b4880a8efad1ba3ee5bc237c18d765","G2A1P3-UK-0112","g2/a1/uk|a1-um|a1.card.a1-um.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-um","a1.card.a1-um.study.translation","ap • pulksten","um","близько • години","близько • години","близько • години","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"a2bef342fd908373","a2bef342fd90837374c66e662c44e2485fa4dd5bffbd71a42fcc201ff9f2a0b8","G2A1P3-UK-0066","g2/a1/uk|a1-ins|a1.card.a1-ins.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-ins","a1.card.a1-ins.native","iekšā • uz iekšu • kurp?","ins","в • в • де?","в • в • де?","в • в • де?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"a4145d604f922450","a4145d604f922450814bdb0a61f33b1e90c4c36f2c4285d3bf2083b040c1ed03","G2A1P3-UK-0099","g2/a1/uk|a1-passen|a1.card.a1-passen.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-passen","a1.card.a1-passen.native","derēt • piestāvēt","passen","підходити • підходити","підходити • підходити","підходити • підходити","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"a7962133feb70f12","a7962133feb70f12ac00612ff7a6745a5583649cd26e5c85953ec322c655df29","G2A1P3-UK-0109","g2/a1/uk|a1-ueber|a1.card.a1-ueber.native|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-ueber","a1.card.a1-ueber.native","virs • par","über","над • за","над • за","над • за","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"a88b0752bc7f8fee","a88b0752bc7f8fee15f3c4088fbd993f57e21c166076d8c35651fadb6eb0f0dd","G2A1P3-UK-0022","g2/a1/uk|a1-einmal|a1.card.a1-einmal.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-einmal","a1.card.a1-einmal.study.translation","vienreiz • reiz","einmal","раз • раз","раз • раз","раз • раз","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
"af037ad5b43c11e7","af037ad5b43c11e7edbc435fd7c2e86c747ff5ff99d7c8d4862db7c2231f4e9e","G2A1P3-UK-0016","g2/a1/uk|a1-da|a1.card.a1-da.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","uk","","crowdin-staging/g2/uk-a1.json","a1-da","a1.card.a1-da.study.comparison[0].meaning","tur • te • šeit (vispārīgi)","da","там • тут • тут (загальне)","там • тут • тут (загальне)","там • тут • тут (загальне)","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Reviewed as a finding: target-language content is present and the MULTI_TRANSLATION structural signal alone does not prove an error; no reason or proposed correction was supplied."
