review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,owner_status,owner_decision,owner_new,owner_note
"e3647ec27f246113","e3647ec27f246113e4ea390d3ba1c0727e7457724f8fa7e3f9affb7b7e62e446","DISC-G2-A1-TR-L0016","g2/a1/tr|sechzehnte|idx:536|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","sechzehnte|idx:536","lv","sešpadsmitais","sechzehnte","","On altıncı","On altıncı","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e39a2248c864570d","e39a2248c864570d8ea43d22a8e3abca845fd68f02dd1d03cd06a33d1b3d7c05","DISC-G2-A1-TR-L0003","g2/a1/tr|fett|idx:184|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","fett|idx:184","lv","trekns","fett","","Yağ","Yağ","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e3c3a81f624c1ba9","e3c3a81f624c1ba9353ef02eacffc44c27332d0e866c14853b18bbf9f51ee584","DISC-G2-A1-TR-L0003","g2/a1/tr|der|idx:134|lv; study.translation; study.examples.lv; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","der|idx:134","lv; study.translation; study.examples.lv; study.important","vīriešu dzimtes noteiktais artikuls","der","","","","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","FIELD_NOT_FOUND","PENDING","","",""
"e3fa713eb1b712cc","e3fa713eb1b712ccf310ea554219672ec2def2fed3ecc987748d2f897f306390","DISC-G2-A1-TR-L0018","g2/a1/tr|vierte|idx:627|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","vierte|idx:627","lv","ceturtais","vierte","","Dördüncü","Dördüncü","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e420a54c3ab9e8ff","e420a54c3ab9e8ff981c02ae179a54af83afe6f49d26411f51e11df881d1d9c1","DISC-G2-A1-TR-L0024","g2/a1/tr|du|idx:149|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","du|idx:149","lv","tu","du","","Sen","Sen","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e4c25661ebae41cb","e4c25661ebae41cb864a728740231857d592b52fd696101fab896d8f194e5a56","DISC-G2-A1-TR-L0005","g2/a1/tr|aufs|idx:60|lv, study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","aufs|idx:60","lv, study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important","uz","aufs","","Nereye • Nereye • Nereye?","Nereye • Nereye • Nereye?","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e5b891cc8764e83d","e5b891cc8764e83d788dbfb9bbc04cafbcd571538c25d659ab1bafa7ef8df384","DISC-G2-A1-TR-L0001","g2/a1/tr|probieren|idx:482|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","probieren|idx:482","lv","izmēģināt • nogaršot","probieren","","Deneyin • Tat","Deneyin • Tat","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e63c051f60bc5441","e63c051f60bc5441ca624712f3058799e872733924d2cbbc933589bbc43d0724","DISC-G2-A1-TR-L0005","g2/a1/tr|und|idx:612|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","und|idx:612","lv","un","und","","VE","VE","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e64729476e711c7f","e64729476e711c7f61ba08b7018857cfaecc75cf1e6802cf4eaba996c7a61cae","DISC-G2-A1-TR-L0003","g2/a1/tr|überall|idx:609|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","überall|idx:609","lv","visur","überall","","Her yer","Her yer","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e68b1da4b93f4259","e68b1da4b93f4259dc15d519bb90bdd11a44f4f84fdf3fc5621faa59169e22ba","DISC-G2-A1-TR-L0004","g2/a1/tr|im|idx:293|lv, study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","im|idx:293","lv, study","iekšā (-ā) • kur?","im",""," • Nerede?"," • Nerede?","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e930e9a6a30a770d","e930e9a6a30a770d796a59e64e3e1d6e1b331d422307442cd5f7f1958983d8f6","DISC-G2-A1-TR-L0010","g2/a1/tr|Kuh|idx:346|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Kuh|idx:346","lv","govs","Kuh","","Inek","Inek","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e953968484bb470a","e953968484bb470a624218492280bec8da334f0eefb5b9f8a87b49e141001cc4","DISC-G2-A1-TR-L0002","g2/a1/tr|nach|idx:426|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","nach|idx:426","lv","uz • pēc","nach","","Şu tarihe kadar: • Sonra","Şu tarihe kadar: • Sonra","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ea01a9149fc26c24","ea01a9149fc26c24c2bf3cd00a263d26d590a3418e7f89063e27979f818a3f23","DISC-G2-A1-TR-L0001","g2/a1/tr|Kleid|idx:337|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Kleid|idx:337","lv","kleita","Kleid","","Elbise","Elbise","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"eb3a8d4f452c31ef","eb3a8d4f452c31ef97f0bb51977486dd75b0715ea18f08bf076b1f1d8fd47abf","DISC-G2-A1-TR-L0002","g2/a1/tr|zuerst|idx:670|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","zuerst|idx:670","lv","vispirms","zuerst","","Her şeyden önce","Her şeyden önce","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ec58f2e88e548477","ec58f2e88e548477508525c5476d4b7ef0b1fd94ad0d5154bf51e084ad936836","DISC-G2-A1-TR-L0021","g2/a1/tr|Lehrerin|idx:365|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Lehrerin|idx:365","lv","skolotāja","Lehrerin","","Öğretmen","Öğretmen","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ecd550913f35d942","ecd550913f35d942c72d915183455915b2f6a476f225d400a1a0ff826e54fc2a","DISC-G2-A1-TR-L0003","g2/a1/tr|Liter|idx:382|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Liter|idx:382","lv","litrs","Liter","","Litre","Litre","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ed9ee83eccf68066","ed9ee83eccf68066d9f4ed00710823aa99551d38536caea15faa9041aa33e95a","DISC-G2-A1-TR-L0007","g2/a1/tr|Schule|idx:526|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Schule|idx:526","lv","skola","Schule","","Okul","Okul","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f1a755889ac747e7","f1a755889ac747e773708516b96c67d30e4746a32d19833bba59b452030b098a","DISC-G2-A1-TR-L0008","g2/a1/tr|Vase|idx:616|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Vase|idx:616","lv","vāze","Vase","","Vazo","Vazo","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f2479acd141dd5a2","f2479acd141dd5a25664ac735a79ab582eb3384dd1d6f876b27bbd7aa9671eed","DISC-G2-A1-TR-L0015","g2/a1/tr|Salz|idx:507|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Salz|idx:507","lv","sāls","Salz","","Tuz","Tuz","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f273a5f98b64e21f","f273a5f98b64e21f89c8b92354c47f473da92037d07689bfe12b1924ea0380ca","DISC-G2-A1-TR-L0024","g2/a1/tr|Mehl|idx:399|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Mehl|idx:399","lv","milti","Mehl","","Un","Un","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f306e6a9ed9b8179","f306e6a9ed9b8179a8f3723494c898f63c1e14c9e0c9e7d4ea0750358de56fd4","DISC-G2-A1-TR-L0014","g2/a1/tr|sechste|idx:534|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","sechste|idx:534","lv","sestais","sechste","","Altıncı","Altıncı","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f46af085c5a53e09","f46af085c5a53e093d54c286490d43aebe6fd28759ef3ae5c8dad90ae099863c","DISC-G2-A1-TR-L0002","g2/a1/tr|jung|idx:304|lv, study.translation, study.explanation, study.examples|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","jung|idx:304","lv, study.translation, study.explanation, study.examples","jauns (par cilvēkiem)","jung","","Genç (insanlar hakkında)","Genç (insanlar hakkında)","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f48a0d4e56bebb9b","f48a0d4e56bebb9b364edef69c958c0a92299515b200453032635d858d45eafe","DISC-G2-A1-TR-L0004","g2/a1/tr|Appetit|idx:689|lv; study.translation; study.explanation[]; study.examples[].lv; study.tip[]; study.important[]|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Appetit|idx:689","lv; study.translation; study.explanation[]; study.examples[].lv; study.tip[]; study.important[]","apetīte","Appetit","","","","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","FIELD_NOT_FOUND","PENDING","","",""
"f48af866e0346555","f48af866e034655533cb47271ee54bec9d96466569ee212dbfd49a8810fd3913","DISC-G2-A1-TR-L0001","g2/a1/tr|Essen|idx:691|lv, study.translation, study.explanation, study.examples, study.tip, study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Essen|idx:691","lv, study.translation, study.explanation, study.examples, study.tip, study.important","","Essen","","","","N/A","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","TARGET_NOT_FOUND","PENDING","","",""
"f56a977287d2e966","f56a977287d2e9668c68865e09e833672c6f933741e2876dc9a25133e921c85f","DISC-G2-A1-TR-L0006","g2/a1/tr|Badezimmer|idx:65|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Badezimmer|idx:65","lv","vannas istaba","Badezimmer","","Banyo","Banyo","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f57061be034635b3","f57061be034635b3077091b1e55890e293b62bea8fbfb2cb98c30fa99c88c466","DISC-G2-A1-TR-L0002","g2/a1/tr|Augenbraue|idx:61|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Augenbraue|idx:61","lv","uzacs","Augenbraue","","Demleme","Demleme","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f5ab0b3a9dd83e36","f5ab0b3a9dd83e36806edaab33488af05542d9b4dbda805ed3532f05ae20f392","DISC-G2-A1-TR-L0021","g2/a1/tr|bekommen|idx:82|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","bekommen|idx:82","lv","saņemt","bekommen","","Almak için","Almak için","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f613110c95f6865a","f613110c95f6865a45ce9215815a812db428e8085c386d81200816ab60305911","DISC-G2-A1-TR-L0005","g2/a1/tr|Köchin|idx:341|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Köchin|idx:341","lv","pavāre","Köchin","","Aşçı","Aşçı","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f615b24f82c52977","f615b24f82c52977082f71340a3dc7fade23b2f7efb5f957fbee4f1a0181323f","DISC-G2-A1-TR-L0003","g2/a1/tr|natürlich|idx:433|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","natürlich|idx:433","lv","protams • dabisks","natürlich","","Tabii ki • Doğal","Tabii ki • Doğal","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f67beadaa7e95c7c","f67beadaa7e95c7c34a32bee9b5e680478ab277896cb7603bb4a188c9fd55e0a","DISC-G2-A1-TR-L0005","g2/a1/tr|aber|idx:21|lv, study.*|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","aber|idx:21","lv, study.*","bet","aber","","Ancak","Ancak","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f6c8253fdedcc2f0","f6c8253fdedcc2f07a4a15973674bbb5bd348c6b85cdeea4309c09e9129ac767","DISC-G2-A1-TR-L0009","g2/a1/tr|Datum|idx:131|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Datum|idx:131","lv","datums","Datum","","Tarih","Tarih","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f7768c8318a6163d","f7768c8318a6163d967a053cac57cf976a806fcc987017eea30ba5b1fff06aa5","DISC-G2-A1-TR-L0017","g2/a1/tr|abends|idx:20|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","abends|idx:20","lv","vakarā","abends","","Gece","Gece","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f7faa874794fedd2","f7faa874794fedd23ddbb8686508fd873360765178e41f80f14b261a9c169f5c","DISC-G2-A1-TR-L0002","g2/a1/tr|auch|idx:48|lv, study.translation, study.explanation, study.examples, study.tip, study.important|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","auch|idx:48","lv, study.translation, study.explanation, study.examples, study.tip, study.important","arī","auch","","De","De","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f8107bc4ccf8daae","f8107bc4ccf8daaec7b578cb35494dd503c8c6fe28ffd344dc370425a5fb1efe","DISC-G2-A1-TR-L0014","g2/a1/tr|Platz|idx:478|lv|WRONG_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Platz|idx:478","lv","vieta","Platz","","Yer","Yer","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f830ef0a00377b0c","f830ef0a00377b0cb1abf84c6e0fa6bacb2fbaa0efcb72961a969d38bda484fc","DISC-G2-A1-TR-L0011","g2/a1/tr|Flugzeug|idx:193|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Flugzeug|idx:193","lv","lidmašīna","Flugzeug","","Uçak","Uçak","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fb583f364061a33d","fb583f364061a33d31b793f8e4802b84f5c8e0688616529e72ad113b3988bd30","DISC-G2-A1-TR-L0005","g2/a1/tr|Geschichte|idx:233|lv/study|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Geschichte|idx:233","lv/study","stāsts","Geschichte","","","","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","FIELD_NOT_FOUND","PENDING","","",""
"fc6febc49fdfadd7","fc6febc49fdfadd7e72a80f6ab895eb5d5a008fec909a2afa04e1d139fbf92d1","DISC-G2-A1-TR-L0003","g2/a1/tr|Kilogramm|idx:312|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Kilogramm|idx:312","lv","kilograms","Kilogramm","","Kilogram","Kilogram","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fc70bb94d947ff4d","fc70bb94d947ff4d795ef3bb576d14674dc04b72d6aea1cbade7c4fec6fe81a1","DISC-G2-A1-TR-L0012","g2/a1/tr|Kuss|idx:348|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Kuss|idx:348","lv","skūpsts","Kuss","","Öpücük","Öpücük","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fdcb40d06ae999a4","fdcb40d06ae999a474a0121c12674923e4d075b9f9f80219bd0d414b994d1499","DISC-G2-A1-TR-L0016","g2/a1/tr|vier|idx:625|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","vier|idx:625","lv","četri","vier","","Dört","Dört","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fe43891144714ff4","fe43891144714ff4d6de1b56a2c97d7fd230b5e05c8cc512f00304e1d9855774","DISC-G2-A1-TR-L0016","g2/a1/tr|Erdbeere|idx:76|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","tr","","crowdin-staging/g2/tr-a1.json","Erdbeere|idx:76","lv","zemene","Erdbeere","","Çilek","Çilek","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
