review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"653e12638453b527","653e12638453b52792b2a51d8924b0d11a88c7291d417f5a21d65dd6cccb5279","DISC-G2-A1-LB-L0007","g2/a1/lb|fünfzigste|idx:215|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","fünfzigste|idx:215","lv","piecdesmitais","fünfzigste","","Den fünfzigsten","Den fünfzigsten","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of fünfzigste|idx:215 / lv: exact Luxembourgish wording for German 'fünfzigste' (Latvian 'piecdesmitais') is not established by the supplied evidence; production currently has 'Den fünfzigsten' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"65fbf6f7b7f9f71b","65fbf6f7b7f9f71b7d2a4c00032eb6c5ffc1af5450e8e32a01b198ed8801e237","DISC-G2-A1-LB-L0005","g2/a1/lb|in|idx:295|study|MEANING_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","in|idx:295","study","iekšā • uz","in","","{""study.translation"":""Iekšā • Uz"",""study.explanation"":""[\""Galvenā doma: am parasti nozīmē iekšā vai uz kādu vietu, yes runa ir par telpu, valsti, pilsētu vai ēku.\"",\""Mat Standuert, an ass oft iwwersat wéi an oder an: zu Berlin = zu Berlin.\"",\""Ar kustību am nozīmē uz iekšieni: zum Kino = uz kino.\"",\""A Letzebuerg Iwwersetzung ännert sech no dem Kontext.\""]"",""study.examples"":""[{\""de\"":\""Ich bin in Berlin.\"",\""lv\"":\""Esmu Berlīnē.\""},{\""de\"":\""Ich gehe in die Schule.\"",\""lv\"":\""Ech ginn an d'Schoul\""},{\""de\"":\""Das Buch ist in der Tasche.\"",\""lv\"":\""Grāmata ir somā.\""},{\""de\"":\""Wir gehen ins Kino.\"",\""lv\"":\""Mir ginn an de Kino.\""}]"",""study.tip"":""{\""text\"":\""Atceries: iekšā/telpā → in.\""}"",""study.important"":""[\""in ass net ëmmer burtwörtlech \\\""uewen\\\""; a Letzebuerg sot ee dacks a Berlinn, a Schoul, an d'Kino.\"",\""Wann et ëm eng Uewerfläch geet, brauchst du normalerweis auf, net in.\""]""}","{""study.translation"":""Iekšā • Uz"",""study.explanation"":""[\""Galvenā doma: am parasti nozīmē iekšā vai uz kādu vietu, yes runa ir par telpu, valsti, pilsētu vai ēku.\"",\""Mat Standuert, an ass oft iwwersat wéi an oder an: zu Berlin = zu Berlin.\"",\""Ar kustību am nozīmē uz iekšieni: zum Kino = uz kino.\"",\""A Letzebuerg Iwwersetzung ännert sech no dem Kontext.\""]"",""study.examples"":""[{\""de\"":\""Ich bin in Berlin.\"",\""lv\"":\""Esmu Berlīnē.\""},{\""de\"":\""Ich gehe in die Schule.\"",\""lv\"":\""Ech ginn an d'Schoul\""},{\""de\"":\""Das Buch ist in der Tasche.\"",\""lv\"":\""Grāmata ir somā.\""},{\""de\"":\""Wir gehen ins Kino.\"",\""lv\"":\""Mir ginn an de Kino.\""}]"",""study.tip"":""{\""text\"":\""Atceries: iekšā/telpā → in.\""}"",""study.important"":""[\""in ass net ëmmer burtwörtlech \\\""uewen\\\""; a Letzebuerg sot ee dacks a Berlinn, a Schoul, an d'Kino.\"",\""Wann et ëm eng Uewerfläch geet, brauchst du normalerweis auf, net in.\""]""}","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of in|idx:295 / study: the row bundles several production values; the snapshot begins '{""study.translation"":""Iekšā • Uz"",""study.explanation"":""[\""Galvenā doma: am parasti nozīmē iekšā vai uz kādu vietu, yes runa ir pa…'. For German 'in' / Latvian 'iekšā • uz', OWNER must name the exact subfield and provide its complete Luxembourgish replacement; one row-level owner_new would be ambiguous."
"66fa33199f6e02b0","66fa33199f6e02b072e8ef18233522db2087fb77fba3e46b389a958965ece14d","DISC-G2-A1-LB-L0001","g2/a1/lb|Uhr|idx:698|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Uhr|idx:698","lv","pulkstenis","Uhr","","Pulsufuerderung","Pulsufuerderung","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Uhr|idx:698 / lv: exact Luxembourgish wording for German 'Uhr' (Latvian 'pulkstenis') is not established by the supplied evidence; production currently has 'Pulsufuerderung' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"672adb6c734bb2bb","672adb6c734bb2bb4b52a027d5ea4d1ecad49de43522ec0e6939eedd4c6413a9","DISC-G2-A1-LB-L0024","g2/a1/lb|Hauptstadt|idx:272|lv|WRONG_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Hauptstadt|idx:272","lv","galvaspilsēta","Hauptstadt","","De Capital","De Capital","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Hauptstadt|idx:272 / lv: exact Luxembourgish wording for German 'Hauptstadt' (Latvian 'galvaspilsēta') is not established by the supplied evidence; production currently has 'De Capital' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"67d68b847e07788a","67d68b847e07788acd14e41d6443d11fbe8a52d82a1bf7de2e3b4ae58f746f54","DISC-G2-A1-LB-L0004","g2/a1/lb|wenn|idx:655|lv; study.explanation; study.examples|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","wenn|idx:655","lv; study.explanation; study.examples","ja • kad","wenn","","{""lv"":""Yes • Kad"",""study.explanation"":""[\""Galvenā doma: wann nozīmē ja vai kad atkarībā no situācijas.\"",\""Wann et ëm eng Bedéngung geet, iwwersat et op Lëtzebuergesh as wann.\"",\""Wann et ëm repetéiert oder allgemeng Zäit geet, iwwersat et op Lëtzebuergesh as wann.\"",\""Pēc wenn darbības vārds vācu teikumā parasti stāv bijās.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Jo, ir wëll, iegriezies.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Ja līst, es palieku mājās.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Kad esmu noguris, es dzeru kafiju.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""Es nezinu, vai viếš nāks.\""}]""}","{""lv"":""Yes • Kad"",""study.explanation"":""[\""Galvenā doma: wann nozīmē ja vai kad atkarībā no situācijas.\"",\""Wann et ëm eng Bedéngung geet, iwwersat et op Lëtzebuergesh as wann.\"",\""Wann et ëm repetéiert oder allgemeng Zäit geet, iwwersat et op Lëtzebuergesh as wann.\"",\""Pēc wenn darbības vārds vācu teikumā parasti stāv bijās.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Jo, ir wëll, iegriezies.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Ja līst, es palieku mājās.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Kad esmu noguris, es dzeru kafiju.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""Es nezinu, vai viếš nāks.\""}]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of wenn|idx:655 / lv; study.explanation; study.examples: the row bundles several production values; the snapshot begins '{""lv"":""Yes • Kad"",""study.explanation"":""[\""Galvenā doma: wann nozīmē ja vai kad atkarībā no situācijas.\"",\""Wann et ëm eng Bedéngu…'. For German 'wenn' / Latvian 'ja • kad', OWNER must name the exact subfield and provide its complete Luxembourgish replacement; one row-level owner_new would be ambiguous."
"6a0b1e12c87ec335","6a0b1e12c87ec3359c1a81fc75dbb7ef73e6bee7afd76013273485ca3a9caab2","DISC-G2-A1-LB-L0003","g2/a1/lb|natürlich|idx:433|study.explanation, study.examples|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","natürlich|idx:433","study.explanation, study.examples","[""Galvenā doma: natürlich kā apstākļa vārds nozīmē protams, kā īpašības vārds nozīmē dabisks."",""Sarunā, apstiprinot kaut ko, natürlich = protams (Kommst du mit? – Natürlich! = Vai nāc līdzi? – Protams!)."",""Runājot par dabu, izcelsmi vai īpašībām, natürlich = dabisks (natürliche Schönheit = dabisks skaistums)."",""Konteksts (atbilde/apstiprinājums vai apraksts) parāda pareizo nozīmi.""]","natürlich","","{""study.explanation"":""[\""Galvenā doma: selbstverständlich kā apstākē vārds nozīmē protams, kā īpašības vārds nozīmē dabisks.\"",\""Sarunā, apstiprinot kau ko, naturel = protams (Arrivée? – Bien sûr! = Vai nāc līdzi? – Protams!).\"",\""Runājot par dabu, izcelsmi vai īpašībām, selbstverständlich = dabisks (naturschönheit = dabisks skaistums).\"",\""Kontext (atbilde/apstiprinājums vai apraksts) parāda pareizo nozīmi.\""]"",""study.examples"":""[{\""de\"":\""Kommst du mit? – Natürlich!\"",\""lv\"":\""Vai nāc līdzi? – Proclamatioun!\""},{\""de\"":\""Das ist eine natürliche Reaktion.\"",\""lv\"":\""Et ass en Dënschdeg de Moien.\""},{\""de\"":\""Natürlich helfe ich dir.\"",\""lv\"":\""Protams, es tev palīdzēšu.\""},{\""de\"":\""Sie hat natürliche rote Haare.\"",\""lv\"":\""Hie war e lëtzebuergesche Foussballspiller.\""},{\""de\"":\""Natürlich kann ich das machen.\"",\""lv\"":\""Protams, ass to varu izdarīt.\""},{\""de\"":\""Das ist ganz natürlich.\"",\""lv\"":\""TAS ir pilnīgi dabiski/normāli.\""}]""}","{""study.explanation"":""[\""Galvenā doma: selbstverständlich kā apstākē vārds nozīmē protams, kā īpašības vārds nozīmē dabisks.\"",\""Sarunā, apstiprinot kau ko, naturel = protams (Arrivée? – Bien sûr! = Vai nāc līdzi? – Protams!).\"",\""Runājot par dabu, izcelsmi vai īpašībām, selbstverständlich = dabisks (naturschönheit = dabisks skaistums).\"",\""Kontext (atbilde/apstiprinājums vai apraksts) parāda pareizo nozīmi.\""]"",""study.examples"":""[{\""de\"":\""Kommst du mit? – Natürlich!\"",\""lv\"":\""Vai nāc līdzi? – Proclamatioun!\""},{\""de\"":\""Das ist eine natürliche Reaktion.\"",\""lv\"":\""Et ass en Dënschdeg de Moien.\""},{\""de\"":\""Natürlich helfe ich dir.\"",\""lv\"":\""Protams, es tev palīdzēšu.\""},{\""de\"":\""Sie hat natürliche rote Haare.\"",\""lv\"":\""Hie war e lëtzebuergesche Foussballspiller.\""},{\""de\"":\""Natürlich kann ich das machen.\"",\""lv\"":\""Protams, ass to varu izdarīt.\""},{\""de\"":\""Das ist ganz natürlich.\"",\""lv\"":\""TAS ir pilnīgi dabiski/normāli.\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of natürlich|idx:433 / study.explanation, study.examples: the row bundles several production values; the snapshot begins '{""study.explanation"":""[\""Galvenā doma: selbstverständlich kā apstākē vārds nozīmē protams, kā īpašības vārds nozīmē dabisks.\"",\""…'. For German 'natürlich' / Latvian '[""Galvenā doma: natürlich kā apstākļa vārds nozīmē protams, kā īpašības vārds n…', OWNER must name the exact subfield and provide its complete Luxembourgish replacement; one row-level owner_new would be ambiguous."
"6d280cee78f93def","6d280cee78f93def1d7ccd0d126595aab6cccb5c0ce21d07b16339b346ee5981","DISC-G2-A1-LB-L0009","g2/a1/lb|Balkon|idx:70|lv|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Balkon|idx:70","lv","balkons","Balkon","","Balkonen","Balkonen","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Balkon|idx:70 / lv: exact Luxembourgish wording for German 'Balkon' (Latvian 'balkons') is not established by the supplied evidence; production currently has 'Balkonen' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"6e0a39ba1ba472c2","6e0a39ba1ba472c2191976609757caad47a58970d6a39cd22cb2471e5cf1cbf8","DISC-G2-A1-LB-L0016","g2/a1/lb|Ärztin|idx:46|lv|WRONG_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Ärztin|idx:46","lv","ārste","Ärztin","","Vëloen Doctor","Vëloen Doctor","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Ärztin|idx:46 / lv: exact Luxembourgish wording for German 'Ärztin' (Latvian 'ārste') is not established by the supplied evidence; production currently has 'Vëloen Doctor' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"6eb51d3714a5b956","6eb51d3714a5b956598b6f4ec4b84496adbb2b0f760f5b31d7cdd7ac8a738c7e","DISC-G2-A1-LB-L0016","g2/a1/lb|Haar|idx:260|lv|WRONG_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Haar|idx:260","lv","mats","Haar","","Matt","Matt","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Haar|idx:260 / lv: exact Luxembourgish wording for German 'Haar' (Latvian 'mats') is not established by the supplied evidence; production currently has 'Matt' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"71d348d195326a42","71d348d195326a4284094b9c2864ad4c7d348a7d94284c734b70360218239ef4","DISC-G2-A1-LB-L0002","g2/a1/lb|Wetter|idx:658|lv; study.translation; study.examples[].lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Wetter|idx:658","lv; study.translation; study.examples[].lv","laiks (laikapstākļi)","Wetter","","{""lv"":""Spuerkeess (Wëllapstākṅi)"",""study.translation"":""Spuerkeess (Wëllapstākṅi)"",""study.examples[].lv"":null}","{""lv"":""Spuerkeess (Wëllapstākṅi)"",""study.translation"":""Spuerkeess (Wëllapstākṅi)"",""study.examples[].lv"":null}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING after individual inspection of Wetter|idx:658 / lv; study.translation; study.examples[].lv: that exact field is absent from the mapped card; the available snapshot begins '{""lv"":""Spuerkeess (Wëllapstākṅi)"",""study.translation"":""Spuerkeess (Wëllapstākṅi)"",""study.examples[].lv"":null}'. For German 'Wetter' / Latvian 'laiks (laikapstākļi)', OWNER must identify an existing destination or explicitly authorize a new field before wording can be approved."
"76f716f0a752e8f1","76f716f0a752e8f1d76a6f20bb3fda7c9726878a4832920e83e6c4fc9a629740","DISC-G2-A1-LB-L0004","g2/a1/lb|ab|idx:17|lv|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","ab|idx:17","lv","no","ab","","Nee","Nee","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of ab|idx:17 / lv: exact Luxembourgish wording for German 'ab' (Latvian 'no') is not established by the supplied evidence; production currently has 'Nee' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"78685e5dac8b98e5","78685e5dac8b98e529f9d6c871b862db5d9ab6acf7e5474e5384a987f038e1d3","DISC-G2-A1-LB-L0004","g2/a1/lb|zu|idx:668|lv; study.translation; study.examples[].lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","zu|idx:668","lv; study.translation; study.examples[].lv","uz • pie","zu","","{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.examples[].lv"":null}","{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.examples[].lv"":null}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING after individual inspection of zu|idx:668 / lv; study.translation; study.examples[].lv: that exact field is absent from the mapped card; the available snapshot begins '{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.examples[].lv"":null}'. For German 'zu' / Latvian 'uz • pie', OWNER must identify an existing destination or explicitly authorize a new field before wording can be approved."
"79f5766c632fd5f8","79f5766c632fd5f8071829cc75518cb72a4791f88493bffbbb71e3b8b709b2bf","DISC-G2-A1-LB-L0022","g2/a1/lb|gesund|idx:237|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","gesund|idx:237","lv","vesels","gesund","","Schëffer","Schëffer","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of gesund|idx:237 / lv: exact Luxembourgish wording for German 'gesund' (Latvian 'vesels') is not established by the supplied evidence; production currently has 'Schëffer' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7b34cea7d6c9bbb7","7b34cea7d6c9bbb739bda9c443f21158912b2461b0810836fc9ab536e27e9004","DISC-G2-A1-LB-L0016","g2/a1/lb|spazieren gehen|idx:570|lv|MEANING_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","spazieren gehen|idx:570","lv","iet pastaigāties","spazieren gehen","","Eppes Pastaigāties","Eppes Pastaigāties","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of spazieren gehen|idx:570 / lv: exact Luxembourgish wording for German 'spazieren gehen' (Latvian 'iet pastaigāties') is not established by the supplied evidence; production currently has 'Eppes Pastaigāties' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7b8f46d7b6ad8085","7b8f46d7b6ad8085de1118848ce35dfc8d612d8831b23aea52e106930ae42384","DISC-G2-A1-LB-L0001","g2/a1/lb|werden|idx:657|lv; study.translation; study.examples[].lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","werden|idx:657","lv; study.translation; study.examples[].lv","kļūt","werden","","{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.examples[].lv"":null}","{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.examples[].lv"":null}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING after individual inspection of werden|idx:657 / lv; study.translation; study.examples[].lv: that exact field is absent from the mapped card; the available snapshot begins '{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.examples[].lv"":null}'. For German 'werden' / Latvian 'kļūt', OWNER must identify an existing destination or explicitly authorize a new field before wording can be approved."
"7dd919d6dc81c415","7dd919d6dc81c4156309b971f177eeabc32cf1a36debde90ef1d86c686c602cc","DISC-G2-A1-LB-L0005","g2/a1/lb|neu|idx:439|study.explanation, study.examples|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","neu|idx:439","study.explanation, study.examples","[""Galvenā doma: neu nozīmē jauns lietas ziņā — nesen radīts, iegādāts vai pirmoreiz izmantots."",""neu raksturo lietas, ierīces, apģērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu."",""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jung) un jauns/nesen radīts (neu)."",""Par cilvēka vai dzīvnieka vecumu lieto jung, ne neu."",""neu lieto arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums."",""Pretstats ir alt (vecs); lietvārds das Neue nozīmē jaunumu.""]","neu","","{""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lietas ziệā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu raksturo lassenas, ierīces, ap .ērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu.\"",\""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jonk) en jauns/nesen radīts (nei).\"",\""Par cilvēka vai dzīvnieka vecumu lieto young, ne new.\"",\""Neu lieto arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums.\"",\""Pretstats ir al (vecs) • Lietvārds déi nei nozīmē jaunumu.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""Man's phone ir jauns.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Mums ir jauna automašīna.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Tas ir mans jaunais dzīvoklis.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Es nopirku jaunas kurpes.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Kas jauns?\""}]""}","{""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lietas ziệā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu raksturo lassenas, ierīces, ap .ērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu.\"",\""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jonk) en jauns/nesen radīts (nei).\"",\""Par cilvēka vai dzīvnieka vecumu lieto young, ne new.\"",\""Neu lieto arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums.\"",\""Pretstats ir al (vecs) • Lietvārds déi nei nozīmē jaunumu.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""Man's phone ir jauns.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Mums ir jauna automašīna.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Tas ir mans jaunais dzīvoklis.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Es nopirku jaunas kurpes.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Kas jauns?\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of neu|idx:439 / study.explanation, study.examples: the row bundles several production values; the snapshot begins '{""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lietas ziệā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu rak…'. For German 'neu' / Latvian '[""Galvenā doma: neu nozīmē jauns lietas ziņā — nesen radīts, iegādāts vai pirmo…', OWNER must name the exact subfield and provide its complete Luxembourgish replacement; one row-level owner_new would be ambiguous."
"8f73cfe06526860e","8f73cfe06526860e24626ffca55627889400da6df20a5bc67b04b10127c71507","DISC-G2-A1-LB-L0001","g2/a1/lb|anhalten|idx:31|lv|WRONG_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","anhalten|idx:31","lv","apstāties","anhalten","","Stop","Stop","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of anhalten|idx:31 / lv: exact Luxembourgish wording for German 'anhalten' (Latvian 'apstāties') is not established by the supplied evidence; production currently has 'Stop' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"9297d27868ff6a8f","9297d27868ff6a8fb51ff8b69198db5f5450332a981d58712b24784434ca5b76","DISC-G2-A1-LB-L0003","g2/a1/lb|heiß|idx:275|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","heiß|idx:275","lv","karsts","heiß","","Gëtt genannt","Gëtt genannt","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of heiß|idx:275 / lv: exact Luxembourgish wording for German 'heiß' (Latvian 'karsts') is not established by the supplied evidence; production currently has 'Gëtt genannt' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"95550a98b40d9c46","95550a98b40d9c46905adbe66347e0f6434618086671eb317bb68d82c27c92fc","DISC-G2-A1-LB-L0011","g2/a1/lb|April|idx:41|lv|WRONG_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","April|idx:41","lv","aprīlis","April","","Abrëll","Abrëll","PASS","","WRONG_TRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of April|idx:41 / lv: exact Luxembourgish wording for German 'April' (Latvian 'aprīlis') is not established by the supplied evidence; production currently has 'Abrëll' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
