review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"7b3002b079531ff3","7b3002b079531ff361d5788fe15f86b78d68883e477c8f4b9de188c7f48b1c1a","DISC-G2-A1-LB-L0005","g2/a1/lb|legen|idx:363|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","legen|idx:363","lv","nolikt","legen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of legen|idx:363 / lv: exact Luxembourgish wording for German 'legen' (Latvian 'nolikt') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7b6e00832eea1390","7b6e00832eea13907fbda16dc9c9daeb2dce55dc708356dedf02d607af237f08","DISC-G2-A1-LB-L0009","g2/a1/lb|Eltern|idx:160|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Eltern|idx:160","lv","vecāki","Eltern","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Eltern|idx:160 / lv: exact Luxembourgish wording for German 'Eltern' (Latvian 'vecāki') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7ba514e6f8ea1ede","7ba514e6f8ea1edea2529c019eafcff646cbb23ae9d655572924c96d6bd14aea","DISC-G2-A1-LB-L0020","g2/a1/lb|vierzigste|idx:631|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","vierzigste|idx:631","lv","četrdesmitais","vierzigste","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of vierzigste|idx:631 / lv: exact Luxembourgish wording for German 'vierzigste' (Latvian 'četrdesmitais') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7d20aaca87bdf44a","7d20aaca87bdf44a223a45beaa038d6ea09de01cfe97da7005d72ee26a9b2d84","DISC-G2-A1-LB-L0001","g2/a1/lb|Besucher|idx:88|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Besucher|idx:88","lv","apmeklētājs","Besucher","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Besucher|idx:88 / lv: exact Luxembourgish wording for German 'Besucher' (Latvian 'apmeklētājs') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7d5c607b761ef38e","7d5c607b761ef38ed6f186302642ce0cac2d7a15b97224fbb087e714dcd4919b","DISC-G2-A1-LB-L0012","g2/a1/lb|Fluss|idx:194|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Fluss|idx:194","lv","upe","Fluss","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Fluss|idx:194 / lv: exact Luxembourgish wording for German 'Fluss' (Latvian 'upe') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7dc3e33dac7dbaff","7dc3e33dac7dbaff26691a68b92f0ac90432c157c562fe44c664743d861228a4","DISC-G2-A1-LB-L0024","g2/a1/lb|tun|idx:605|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","tun|idx:605","lv","darīt","tun","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of tun|idx:605 / lv: exact Luxembourgish wording for German 'tun' (Latvian 'darīt') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7e0c925e0adb993c","7e0c925e0adb993c4e213f02f8ee1286625b834348c7f7c4fe2ca682308b2860","DISC-G2-A1-LB-L0013","g2/a1/lb|Baum|idx:74|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Baum|idx:74","lv","koks","Baum","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Baum|idx:74 / lv: exact Luxembourgish wording for German 'Baum' (Latvian 'koks') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7e219fa84569682f","7e219fa84569682fd91d41e21792d17ac0012f1c60937221882fc72bbce143d0","DISC-G2-A1-LB-L0002","g2/a1/lb|heiraten|idx:274|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","heiraten|idx:274","lv","precēties","heiraten","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of heiraten|idx:274 / lv: exact Luxembourgish wording for German 'heiraten' (Latvian 'precēties') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7e7da86eb949cef5","7e7da86eb949cef5f4eed3703f2262231f64c5c5a8f469403a8d2bade9149937","DISC-G2-A1-LB-L0023","g2/a1/lb|Nase|idx:430|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Nase|idx:430","lv","deguns","Nase","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Nase|idx:430 / lv: exact Luxembourgish wording for German 'Nase' (Latvian 'deguns') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7e7ed0615f9f73f7","7e7ed0615f9f73f76193525b63d162aaf14558e69a5f526f2846f2929a34518a","DISC-G2-A1-LB-L0002","g2/a1/lb|Stuhl|idx:582|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Stuhl|idx:582","lv","krēsls","Stuhl","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Stuhl|idx:582 / lv: exact Luxembourgish wording for German 'Stuhl' (Latvian 'krēsls') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"7ee716f83a00ab8e","7ee716f83a00ab8eab6e63ce07c573494b2fa73d7d07ce1aa7bb8481e8764411","DISC-G2-A1-LB-L0006","g2/a1/lb|antworten|idx:36|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","antworten|idx:36","lv","atbildēt","antworten","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of antworten|idx:36 / lv: exact Luxembourgish wording for German 'antworten' (Latvian 'atbildēt') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"8075c792c13289f9","8075c792c13289f94572c6429ca3b5903bc65155f6ef3c1b5a86395b33075bf7","DISC-G2-A1-LB-L0005","g2/a1/lb|unser|idx:613|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","unser|idx:613","lv","mūsu","unser","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of unser|idx:613 / lv: exact Luxembourgish wording for German 'unser' (Latvian 'mūsu') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"80b976fae7357999","80b976fae7357999f38e78a35c2b5005045e50353af9feb24a347377a12dedbc","DISC-G2-A1-LB-L0024","g2/a1/lb|dritte|idx:148|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","dritte|idx:148","lv","trešais","dritte","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of dritte|idx:148 / lv: exact Luxembourgish wording for German 'dritte' (Latvian 'trešais') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"8110e655fca6ba99","8110e655fca6ba99a919ca6ca65d3d99bbc5d877f037c0ce2fd953785c2dd45e","DISC-G2-A1-LB-L0015","g2/a1/lb|braun|idx:107|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","braun|idx:107","lv","brūns","braun","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of braun|idx:107 / lv: exact Luxembourgish wording for German 'braun' (Latvian 'brūns') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"815659d54cd36624","815659d54cd36624bda73c14148de7d2b1c72854fc2cb9cf460dae25b958a223","DISC-G2-A1-LB-L0024","g2/a1/lb|August|idx:56|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","August|idx:56","lv","augusts","August","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of August|idx:56 / lv: exact Luxembourgish wording for German 'August' (Latvian 'augusts') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"819282bfbd19af55","819282bfbd19af55968c39667d956a7cf30a910a09b1c25485cb8b86b0f0605d","DISC-G2-A1-LB-L0005","g2/a1/lb|süß|idx:585|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","süß|idx:585","lv","salds","süß","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of süß|idx:585 / lv: exact Luxembourgish wording for German 'süß' (Latvian 'salds') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"824ed3b54a1f1504","824ed3b54a1f1504d3e772b2526d487ba1e9ded29753c850ca5e005f2f722c1c","DISC-G2-A1-LB-L0007","g2/a1/lb|Anzug|idx:37|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Anzug|idx:37","lv","uzvalks","Anzug","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Anzug|idx:37 / lv: exact Luxembourgish wording for German 'Anzug' (Latvian 'uzvalks') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"83a72584e0244f48","83a72584e0244f4806ff3f4e8ddd30bd98c1c5d8215be0043b29d6f8c6a23ba9","DISC-G2-A1-LB-L0001","g2/a1/lb|dürfen|idx:150|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","dürfen|idx:150","lv","drīkstēt","dürfen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of dürfen|idx:150 / lv: exact Luxembourgish wording for German 'dürfen' (Latvian 'drīkstēt') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"84218002bad33e76","84218002bad33e765088d82a5b7210e39e0f9597bbe0540f3b30f41db3513da3","DISC-G2-A1-LB-L0009","g2/a1/lb|kommen|idx:318|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","kommen|idx:318","lv","nākt","kommen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of kommen|idx:318 / lv: exact Luxembourgish wording for German 'kommen' (Latvian 'nākt') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"84a36107a985d6fc","84a36107a985d6fc73d87c0084b7ae75586cea35154a6eea5b3550d2018b476a","DISC-G2-A1-LB-L0001","g2/a1/lb|Leute|idx:371|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Leute|idx:371","lv","ļaudis","Leute","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Leute|idx:371 / lv: exact Luxembourgish wording for German 'Leute' (Latvian 'ļaudis') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"84cd474fb1f36438","84cd474fb1f36438ec324ee72ee06ffcdb411ccdf65ea5fbe66080326a04e6a6","DISC-G2-A1-LB-L0003","g2/a1/lb|schön|idx:522|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","schön|idx:522","lv","skaists","schön","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of schön|idx:522 / lv: exact Luxembourgish wording for German 'schön' (Latvian 'skaists') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"85a08410a7681442","85a08410a76814420018b3cbdefe23cc6e5d420a33a5360b6f3e9c2f3b46a9cc","DISC-G2-A1-LB-L0005","g2/a1/lb|Antwort|idx:35|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Antwort|idx:35","lv","atbilde","Antwort","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Antwort|idx:35 / lv: exact Luxembourgish wording for German 'Antwort' (Latvian 'atbilde') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"864b0c2e0d62467a","864b0c2e0d62467a96b6fc4238e92b5a1c66105c8ae93c20ef156531c9ba41f5","DISC-G2-A1-LB-L0005","g2/a1/lb|dieser|idx:139|study.translation|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","dieser|idx:139","study.translation","šis","dieser","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of dieser|idx:139 / study.translation: exact Luxembourgish wording for German 'dieser' (Latvian 'šis') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"869546eadc0c53ad","869546eadc0c53ad723f4562b385695aff9d738eb4f39acd2b8d2893aad8d04b","DISC-G2-A1-LB-L0019","g2/a1/lb|Lehrer|idx:364|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Lehrer|idx:364","lv","skolotājs","Lehrer","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Lehrer|idx:364 / lv: exact Luxembourgish wording for German 'Lehrer' (Latvian 'skolotājs') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"871f99ac2261106e","871f99ac2261106e1fb91f819aa532063e02d83667dc726bd4a02d9a9d0a180b","DISC-G2-A1-LB-L0009","g2/a1/lb|anrufen|idx:16|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","anrufen|idx:16","lv","zvanīt","anrufen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of anrufen|idx:16 / lv: exact Luxembourgish wording for German 'anrufen' (Latvian 'zvanīt') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"87208e9489c46afa","87208e9489c46afa8e80a2d72253fbbb03abe12197e8345452f2334b40333981","DISC-G2-A1-LB-L0011","g2/a1/lb|Sache|idx:503|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Sache|idx:503","lv","lieta","Sache","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Sache|idx:503 / lv: exact Luxembourgish wording for German 'Sache' (Latvian 'lieta') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
