source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category
"BATCH-209","3aa4b3fd6c0860ac","3aa4b3fd6c0860acd27492cf36c7368172856d6a756e49acf1d41e250820ee1d","G2A1P3-LB-0013","g2/a1/lb|a1-bringen|a1.card.a1-bringen.native|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-bringen","a1.card.a1-bringen.native","atnest","bringen","Atnest • Aiznest","Atnest • Aiznest","Atnest • Aiznest","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-bringen / a1.card.a1-bringen.native: exact Luxembourgish wording for German 'bringen' (Latvian 'atnest') is not established by the supplied evidence; production currently has 'Atnest • Aiznest' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","f8fb089b700161d7","f8fb089b700161d705e1aab1a3bfa5a698aae303d3659840d299a815a7a67623","G2A1P3-LB-0014","g2/a1/lb|a1-bringen|a1.card.a1-bringen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-bringen","a1.card.a1-bringen.study.translation","atnest","bringen","Atnest • Aiznest","Atnest • Aiznest","Atnest • Aiznest","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-bringen / a1.card.a1-bringen.study.translation: exact Luxembourgish wording for German 'bringen' (Latvian 'atnest') is not established by the supplied evidence; production currently has 'Atnest • Aiznest' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","a8370fbe00812f33","a8370fbe00812f33fde1d39a3cd0757ef455f2969c7cd9489a7ecad6d86cb4d0","G2A1P3-LB-0015","g2/a1/lb|a1-da|a1.card.a1-da.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-da","a1.card.a1-da.study.comparison[0].meaning","tur • te • šeit (vispārīgi)","da","Tur • Te • Šeit (vispārīgi)","Tur • Te • Šeit (vispārīgi)","Tur • Te • Šeit (vispārīgi)","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-da / a1.card.a1-da.study.comparison[0].meaning: exact Luxembourgish wording for German 'da' (Latvian 'tur • te • šeit (vispārīgi)') is not established by the supplied evidence; production currently has 'Tur • Te • Šeit (vispārīgi)' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","f471dea47ea9a744","f471dea47ea9a7444dc949017a9549b1eb026f80abb2bf8f2d7510df34b49030","G2A1P3-LB-0016","g2/a1/lb|a1-das|a1.card.a1-das.study.comparison[2].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-das","a1.card.a1-das.study.comparison[2].meaning","kurš • kura • kuru","das","Kurš • Kura • Kuru","Kurš • Kura • Kuru","Kurš • Kura • Kuru","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-das / a1.card.a1-das.study.comparison[2].meaning: exact Luxembourgish wording for German 'das' (Latvian 'kurš • kura • kuru') is not established by the supplied evidence; production currently has 'Kurš • Kura • Kuru' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","fa592370cec0e76f","fa592370cec0e76f8d3bc021a38c8ac9006a004147f61da50b70b6b8a3cfccff","G2A1P3-LB-0017","g2/a1/lb|a1-dass|a1.card.a1-dass.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-dass","a1.card.a1-dass.study.comparison[1].meaning","jo • tāpēc ka","dass","Jo • Tāpēc ka","Jo • Tāpēc ka","Jo • Tāpēc ka","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-dass / a1.card.a1-dass.study.comparison[1].meaning: exact Luxembourgish wording for German 'dass' (Latvian 'jo • tāpēc ka') is not established by the supplied evidence; production currently has 'Jo • Tāpēc ka' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","69673b70ddd875a0","69673b70ddd875a095d384fc8cd202a8ff6e49222ef9d403da4be753b1c96a19","G2A1P3-LB-0018","g2/a1/lb|a1-ein|a1.card.a1-ein.native|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-ein","a1.card.a1-ein.native","nenoteiktais artikuls","ein","Indefinite Article • Eng • Someone","Indefinite Article • Eng • Someone","Indefinite Article • Eng • Someone","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-ein / a1.card.a1-ein.native: exact Luxembourgish wording for German 'ein' (Latvian 'nenoteiktais artikuls') is not established by the supplied evidence; production currently has 'Indefinite Article • Eng • Someone' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","fae56b5ed3f05d2a","fae56b5ed3f05d2af97f10c792df37287d3af9cf91f5a0698d42caae821906df","G2A1P3-LB-0019","g2/a1/lb|a1-ein|a1.card.a1-ein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-ein","a1.card.a1-ein.study.translation","nenoteiktais artikuls","ein","Indefinite Article • Eng • Someone","Indefinite Article • Eng • Someone","Indefinite Article • Eng • Someone","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-ein / a1.card.a1-ein.study.translation: exact Luxembourgish wording for German 'ein' (Latvian 'nenoteiktais artikuls') is not established by the supplied evidence; production currently has 'Indefinite Article • Eng • Someone' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","35554d5f20afdad1","35554d5f20afdad1c56a012ddbe5f4fe9961172e9e4d3dc313da4d9fc01a466c","G2A1P3-LB-0020","g2/a1/lb|a1-einmal|a1.card.a1-einmal.native|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-einmal","a1.card.a1-einmal.native","vienreiz • reiz","einmal","Vienreiz • Reiz","Vienreiz • Reiz","Vienreiz • Reiz","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-einmal / a1.card.a1-einmal.native: exact Luxembourgish wording for German 'einmal' (Latvian 'vienreiz • reiz') is not established by the supplied evidence; production currently has 'Vienreiz • Reiz' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","57e70ed96ac6cf91","57e70ed96ac6cf91975c58703cec45dc81d949f8615ca6a8342bb0a285bfee36","G2A1P3-LB-0021","g2/a1/lb|a1-einmal|a1.card.a1-einmal.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-einmal","a1.card.a1-einmal.study.translation","vienreiz • reiz","einmal","Vienreiz • Reiz","Vienreiz • Reiz","Vienreiz • Reiz","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-einmal / a1.card.a1-einmal.study.translation: exact Luxembourgish wording for German 'einmal' (Latvian 'vienreiz • reiz') is not established by the supplied evidence; production currently has 'Vienreiz • Reiz' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","3ebf2ff98a34c292","3ebf2ff98a34c292169d6b86ebaa022ddd6628b6016ae3cf60a7aa17f4b403d3","G2A1P3-LB-0022","g2/a1/lb|a1-eis|a1.card.a1-eis.native|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-eis","a1.card.a1-eis.native","ledus • saldējums","Eis","Ledus • Saldējums","Ledus • Saldējums","Ledus • Saldējums","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-eis / a1.card.a1-eis.native: exact Luxembourgish wording for German 'Eis' (Latvian 'ledus • saldējums') is not established by the supplied evidence; production currently has 'Ledus • Saldējums' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","3954a7f9dec7b8cb","3954a7f9dec7b8cb540be1b72a4406dc135f7c71e976cf74cbdd8a9da8ebdfe0","G2A1P3-LB-0023","g2/a1/lb|a1-eis|a1.card.a1-eis.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-eis","a1.card.a1-eis.study.translation","ledus • saldējums","Eis","Ledus • Saldējums","Ledus • Saldējums","Ledus • Saldējums","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-eis / a1.card.a1-eis.study.translation: exact Luxembourgish wording for German 'Eis' (Latvian 'ledus • saldējums') is not established by the supplied evidence; production currently has 'Ledus • Saldējums' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","161f436adfd37fcc","161f436adfd37fcc3c96d7913752a0246a0cce831378847e211ee269e8aaece5","G2A1P3-LB-0024","g2/a1/lb|a1-erst|a1.card.a1-erst.native|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-erst","a1.card.a1-erst.native","tikai","erst","Fesche Pirme • Tikai","Fesche Pirme • Tikai","Fesche Pirme • Tikai","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-erst / a1.card.a1-erst.native: exact Luxembourgish wording for German 'erst' (Latvian 'tikai') is not established by the supplied evidence; production currently has 'Fesche Pirme • Tikai' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","32c111fe22a6c6a3","32c111fe22a6c6a39165e8e6a21d71b3bea90acdf7d7ac1f104c3096ba481584","G2A1P3-LB-0025","g2/a1/lb|a1-erst|a1.card.a1-erst.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-erst","a1.card.a1-erst.study.comparison[0].meaning","vispirms • tikai","erst","Fesche Pirme • Tikai","Fesche Pirme • Tikai","Fesche Pirme • Tikai","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-erst / a1.card.a1-erst.study.comparison[0].meaning: exact Luxembourgish wording for German 'erst' (Latvian 'vispirms • tikai') is not established by the supplied evidence; production currently has 'Fesche Pirme • Tikai' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","cab460bb17e40283","cab460bb17e40283a8d09d62d8cb3f891415313260eef818c8fc3514fd690c3f","G2A1P3-LB-0027","g2/a1/lb|a1-erst|a1.card.a1-erst.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-erst","a1.card.a1-erst.study.translation","tikai","erst","Fesche Pirme • Tikai","Fesche Pirme • Tikai","Fesche Pirme • Tikai","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-erst / a1.card.a1-erst.study.translation: exact Luxembourgish wording for German 'erst' (Latvian 'tikai') is not established by the supplied evidence; production currently has 'Fesche Pirme • Tikai' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","0b5fa0c8a2ad946d","0b5fa0c8a2ad946d0f3405a4bb05bd1c2e676d1e4dac7cec005fcecccd3eae0b","G2A1P3-LB-0028","g2/a1/lb|a1-es|a1.card.a1-es.native|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-es","a1.card.a1-es.native","tas","es","Bag • Tā • Bezpersoniska Forma","Bag • Tā • Bezpersoniska Forma","Bag • Tā • Bezpersoniska Forma","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-es / a1.card.a1-es.native: exact Luxembourgish wording for German 'es' (Latvian 'tas') is not established by the supplied evidence; production currently has 'Bag • Tā • Bezpersoniska Forma' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-209","88fc44bab4b93c89","88fc44bab4b93c890042d46f0f3492b4b4fe3fe7ec244aef0cb8b4684ebaa619","G2A1P3-LB-0029","g2/a1/lb|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-es","a1.card.a1-es.study.comparison[0].meaning","tas • bezpersoniska forma","es","dat • ouni Persoun Form","dat • ouni Persoun Form","dat • ouni Persoun Form","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-es / a1.card.a1-es.study.comparison[0].meaning: exact Luxembourgish wording for German 'es' (Latvian 'tas • bezpersoniska forma') is not established by the supplied evidence; production currently has 'dat • ouni Persoun Form' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-210","d71e6e2665c1d760","d71e6e2665c1d760bcb195e15f8f5cf3c91e9e5a9b24b6726a882a9db138a044","G2A1P3-LB-0030","g2/a1/lb|a1-es|a1.card.a1-es.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lb","","crowdin-staging/g2/lb-a1.json","a1-es","a1.card.a1-es.study.translation","tas","es","Bag • Tā • Bezpersoniska Forma","Bag • Tā • Bezpersoniska Forma","Bag • Tā • Bezpersoniska Forma","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING after individual lexical review of a1-es / a1.card.a1-es.study.translation: exact Luxembourgish wording for German 'es' (Latvian 'tas') is not established by the supplied evidence; production currently has 'Bag • Tā • Bezpersoniska Forma' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
