source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-112","de2d603465065bd0","de2d603465065bd0a71c449e1fd5ccde08ac2cee20018cabf793b8f6e93cea8d","DISC-G2-A1-NL-L0003","g2/a1/nl|Haus|idx:3|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Haus|idx:3","lv","māja","Haus","","Huis","Huis","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Haus/lv: «Huis» is standard Dutch for house/māja.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","86d2e8ba49f5adac","86d2e8ba49f5adac33fddfea8b192edc4e5a5de8b6c99d0913a3c8ce0a160a97","DISC-G2-A1-NL-L0002","g2/a1/nl|heiß|idx:275|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","heiß|idx:275","lv","karsts","heiß","","Heet","Heet","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL heiß/lv: «Heet» correctly translates hot/karsts.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","5d5c77115c84dc45","5d5c77115c84dc457b39a072d705c3d829563b582e2a7d4005aa672f99a7952f","DISC-G2-A1-NL-L0004","g2/a1/nl|Hilfe|idx:283|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Hilfe|idx:283","lv","palīdzība","Hilfe","","Hulp","Hulp","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Hilfe/lv: «Hulp» appropriately renders help/palīdzība.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","33975526f76053d6","33975526f76053d6899d3b030ee0985db815beab1cea89de18e32afce5815ed3","DISC-G2-A1-NL-L0006","g2/a1/nl|hundert|idx:289|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","hundert|idx:289","lv","simts","hundert","","Honderd","Honderd","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL hundert/lv: «Honderd» is correct Dutch for hundred/simts.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","cc3dbe38b97ce7df","cc3dbe38b97ce7dfac2c8f7d1cb66d494f0fc8dcc0c8e5a5401bca53d8598adc","DISC-G2-A1-NL-L0008","g2/a1/nl|jeder|idx:300|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","jeder|idx:300","lv","katrs","jeder","","Elk","Elk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL jeder/lv: «Elk» correctly translates each/katrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","dbbc0536d98dfc60","dbbc0536d98dfc6072a148566d90ea5ebe66f92fa1500406d8c8a4894d6d8c86","DISC-G2-A1-NL-L0003","g2/a1/nl|Kamera|idx:332|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Kamera|idx:332","lv","kamera","Kamera","","Camera","Camera","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Kamera/lv: «Camera» is acceptable Dutch for camera/kamera.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","9717a0e1e7bbe5ef","9717a0e1e7bbe5efd2f8b0163d0f87f9c9b864ba2d7c2b3c2379a2838ddce4b2","DISC-G2-A1-NL-L0001","g2/a1/nl|Kind|idx:314|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Kind|idx:314","lv","bērns","Kind","","Een kind","Een kind","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","kind","NL Kind/lv: «Een kind» adds indefinite article; vocabulary headword should be bare «kind» for bērns.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","414409961287b29c","414409961287b29c1fdb66c43a55e8268d3214ccf91d186906fb85ab9f7c99c4","DISC-G2-A1-NL-L0002","g2/a1/nl|Kindergarten|idx:315|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Kindergarten|idx:315","lv","bērnudārzs","Kindergarten","","Kleuterschool","Kleuterschool","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Kindergarten/lv: «Kleuterschool» is idiomatic Dutch for kindergarten/bērnudārzs.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","bbf93207ee7c9264","bbf93207ee7c9264775938934d140eedfb1eb06dcacfa720949be98cacfd165c","DISC-G2-A1-NL-L0001","g2/a1/nl|langsam|idx:354|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","langsam|idx:354","lv","lēns","langsam","","Langzaam","Langzaam","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL langsam/lv: «Langzaam» correctly translates slow/lēns.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","4ea93d6941d68617","4ea93d6941d6861736434e6685e38a63624fcd5c6043a97787d03a026bbd51aa","DISC-G2-A1-NL-L0002","g2/a1/nl|Lineal|idx:379|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Lineal|idx:379","lv","lineāls","Lineal","","Liniaal","Liniaal","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Lineal/lv: «Liniaal» is the expected Dutch term for ruler/lineāls.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","198a09b7261cf5ab","198a09b7261cf5ab7c6e54b43271890f370c5bdc29910e8d8416a4f8b8ae50a6","DISC-G2-A1-NL-L0003","g2/a1/nl|Luft|idx:384|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Luft|idx:384","lv","gaiss","Luft","","Lucht","Lucht","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Luft/lv: «Lucht» correctly maps air/gaiss.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","73659896cd722cee","73659896cd722ceeddd17d2980423ad0e03b0566a0f69e649703357c8f7fe7d5","DISC-G2-A1-NL-L0004","g2/a1/nl|März|idx:396|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","März|idx:396","lv","marts","März","","Maart","Maart","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL März/lv: «Maart» is standard Dutch for March/marts.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","211e9a9e88819bab","211e9a9e88819babaa79f3ad2a9d0ab3fd4fa41fd9125e70ab640026664738b6","DISC-G2-A1-NL-L0002","g2/a1/nl|Ostern|idx:467|lv|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Ostern|idx:467","lv","Lieldienas","Ostern","","Pasen","Pasen","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Ostern/lv: «Pasen» is correct Dutch for Easter/Lieldienas.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","245adb3068c43382","245adb3068c43382ec0f9f5cc8525f14139d1d146127f6941c69927f48c1006d","DISC-G2-A1-NL-L0001","g2/a1/nl|Tasche|idx:589|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Tasche|idx:589","lv","soma","Tasche","","Een tas","Een tas","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","tas","NL Tasche/lv: «Een tas» adds indefinite article; vocabulary headword should be bare «tas» for soma.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","9010e3e3bfa29659","9010e3e3bfa29659495cf81d28dc11ce64fa619d02279bdd56084f402349e08e","DISC-G2-A1-NN-L0019","g2/a1/nn|Adresse|idx:23|lv|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Adresse|idx:23","lv","adrese","Adresse","","Adresse","Adresse","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","adresse","NN Adresse/lv: capitalized «Adresse» is German orthography; Nynorsk headword should be lowercase «adresse» for adrese.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","01eee180694f76a8","01eee180694f76a89e4a131f06c2b16541b9355af13a3ef0313be6b5dc0012d7","DISC-G2-A1-NN-L0004","g2/a1/nn|Antenne|idx:34|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Antenne|idx:34","lv","antena","Antenne","","Antenne","Antenne","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Antenne/lv: «Antenne» is valid Nynorsk for antenna/antena; capitalization acceptable on vocabulary card.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","73c244cc2e16687e","73c244cc2e16687e8b1e9cf2d6b7f134126c6ecdff5730f847e495f0394099fe","DISC-G2-A1-NN-L0010","g2/a1/nn|Aprikose|idx:40|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Aprikose|idx:40","lv","aprikoze","Aprikose","","Aprikos","Aprikos","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Aprikose/lv: «Aprikos» is correct Nynorsk for apricot/aprikoze.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6c74f4e9ecacd16f","6c74f4e9ecacd16f3562406ec297a3257a40efdb6be4852ea9d918e52073829f","DISC-G2-A1-NN-L0011","g2/a1/nn|April|idx:41|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","April|idx:41","lv","aprīlis","April","","April","April","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN April/lv: «April» matches Nynorsk month name for aprīlis.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","366c57a282a7e11f","366c57a282a7e11f8ee0037e3946b127cf827f4498039f1b7277329be50c4753","DISC-G2-A1-NN-L0024","g2/a1/nn|August|idx:56|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","August|idx:56","lv","augusts","August","","August","August","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN August/lv: «August» matches Nynorsk month name for augusts.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","0515cc6bcd65eaca","0515cc6bcd65eacacd81173b2ce458fe04b0e74bd43964b27cfc13129d5d98a7","DISC-G2-A1-NN-L0004","g2/a1/nn|Auto|idx:63|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Auto|idx:63","lv","automašīna","Auto","","Bil","Bil","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Auto/lv: «Bil» is idiomatic Nynorsk for car/automašīna.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","d938187ac7d1d727","d938187ac7d1d72748945c9d5eb8881a0ec25303b63334a4371bdebd25a27d46","DISC-G2-A1-NN-L0009","g2/a1/nn|blau|idx:100|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","blau|idx:100","lv","zils","blau","","Blå","Blå","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN blau/lv: «Blå» correctly translates blue/zils.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6f232e81056c1af2","6f232e81056c1af2012a7237315f80031842bc71faf437fe2a88a39ffb16cead","DISC-G2-A1-NN-L0011","g2/a1/nn|blond|idx:103|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","blond|idx:103","lv","blonds","blond","","Blond","Blond","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN blond/lv: «Blond» is standard Nynorsk for blond/blonds.","INDIVIDUAL_LINGUISTIC"
"BATCH-116","fecade61a4f9b23a","fecade61a4f9b23a65296baf644cee3029939d1a2558fca71253285a9d1e0c96","DISC-G2-A1-NN-L0025","g2/a1/nn|Büro|idx:118|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Büro|idx:118","lv","birojs","Büro","","Kontor","Kontor","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Büro/lv: «Kontor» is correct Nynorsk for office/birojs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6dd606fa0ee6b38e","6dd606fa0ee6b38e0965d5129d9016a4cd42a81aedc17a79ec507e1b3d94bcdd","DISC-G2-A1-NN-L0012","g2/a1/nn|Dezember|idx:136|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Dezember|idx:136","lv","decembris","Dezember","","Desember","Desember","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Dezember/lv: «Desember» is correct Nynorsk for December/decembris.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","ba523ee866d2a2cc","ba523ee866d2a2ccc44ed9dc14128a2c7e2e1a04f5bd19cc2d6513ed8db83c8e","DISC-G2-A1-NN-L0002","g2/a1/nn|Dusche|idx:151|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Dusche|idx:151","lv","duša","Dusche","","Dusj","Dusj","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Dusche/lv: «Dusj» appropriately renders shower/duša.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6e49909d4e7877df","6e49909d4e7877dff301f3d9fccb60551fdb85fc74c73fd85c841892e51de090","DISC-G2-A1-NN-L0008","g2/a1/nn|E-Mail|idx:159|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","E-Mail|idx:159","lv","e-pasts","E-Mail","","E-post","E-post","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN E-Mail/lv: «E-post» is standard Nynorsk for email/e-pasts.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","c07f508adadb59ff","c07f508adadb59ffec4bc42558ffb266f0c142ac58c8afe227fc0ec8867ad1a2","DISC-G2-A1-NN-L0021","g2/a1/nn|fast|idx:177|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","fast|idx:177","lv","gandrīz","fast","","Nesten","Nesten","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN fast/lv: «Nesten» correctly translates almost/gandrīz.","INDIVIDUAL_LINGUISTIC"
"BATCH-174","f390d9305b26504f","f390d9305b26504fa7b4b3129911b4f63dc977d9902adcf9e140811c80d4bd02","DISC-G2-A1-NN-L0020","g2/a1/nn|frisch|idx:204|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","frisch|idx:204","lv","svaigs","frisch","","Fersk","Fersk","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN frisch/lv: «Fersk» is correct Nynorsk for fresh/svaigs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6359f56e11faa70d","6359f56e11faa70da1268d1498101813908d60d2de23b667f4caf7cf43166717","DISC-G2-A1-NN-L0005","g2/a1/nn|Gramm|idx:246|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gramm|idx:246","lv","grams","Gramm","","Gram","Gram","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Gramm/lv: «Gram» is acceptable Nynorsk for gram/grams.","INDIVIDUAL_LINGUISTIC"
