source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-165","20ff2da254708f09","20ff2da254708f0938a2acd8c2874dba8869e7975d1ce98930e80b6154e9f6e8","DISC-G2-A1-IT-L0014","g2/a1/it|Polizei|idx:479|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Polizei|idx:479","lv","policija","Polizei","","Polizia","Polizia","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Polizei/lv: «Polizia» correctly translates police/policija.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","d95ce7acac32c150","d95ce7acac32c15043f05124fdf7290740aa323c3d9fb74436ca9a4eac233825","DISC-G2-A1-IT-L0018","g2/a1/it|Punkt|idx:486|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Punkt|idx:486","lv","punkts","Punkt","","Punto","Punto","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Punkt/lv: «Punto» is appropriate for point/punkts in A1 vocabulary.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","44cfa69ed5bc3716","44cfa69ed5bc371676815ff6b6022b8250593501178a47efc7b04165c27bbadd","DISC-G2-A1-IT-L0014","g2/a1/it|September|idx:546|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","September|idx:546","lv","septembris","September","","Settembre","Settembre","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT September/lv: «Settembre» is the standard Italian month for September/septembris.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","3636063c2d70360b","3636063c2d70360bdb6289d3207116b2db8efa55ccfa38fc25cccb72ed961017","G2A1P3-MK-0008","g2/a1/mk|a1-aus|a1.card.a1-aus.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aus","a1.card.a1-aus.native","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Од","MK aus native: LV has single «no»; duplicate «Од • Од» is mechanical—keep one Macedonian preposition.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","674d597bd2840bef","674d597bd2840bef2be34d4f1185ab246a06d3f52beaf642d2699c5b16c2357c","G2A1P3-MK-0009","g2/a1/mk|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aus","a1.card.a1-aus.study.translation","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Од","MK aus study.translation: duplicate «Од • Од» repeats identical meaning; LABOT to single «Од» for LV «no».","INDIVIDUAL_LINGUISTIC"
"BATCH-212","bbc9bd43da6a8278","bbc9bd43da6a827880420c9272900fd9037a5077715ac2b79f5f019a11c735e3","G2A1P3-MK-0020","g2/a1/mk|a1-ein|a1.card.a1-ein.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-ein","a1.card.a1-ein.native","nenoteiktais artikuls","ein","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK ein native: three segments cover indefinite article/one/some senses from LV nenoteiktais artikuls.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","5d8076cfcddf4c31","5d8076cfcddf4c312d8026bd4b025f17b8d5e0cc0361674b1ae10012320ff4c6","G2A1P3-MK-0021","g2/a1/mk|a1-ein|a1.card.a1-ein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-ein","a1.card.a1-ein.study.translation","nenoteiktais artikuls","ein","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK ein study.translation: consistent with native field; Neопределен член • Еден • Некој preserves LV distinctions.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","5a72bdf31f7801b8","5a72bdf31f7801b857447fdf477bc0709c0b1e5be02ff5ee48a7fbd1c6bcce28","G2A1P3-MK-0024","g2/a1/mk|a1-eis|a1.card.a1-eis.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-eis","a1.card.a1-eis.native","ledus • saldējums","Eis","Мраз • Сладолед","Мраз • Сладолед","Мраз • Сладолед","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Eis native: Мраз • Сладолед distinguishes ice vs ice-cream from LV ledus • saldējums.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","d8b906403e4744c7","d8b906403e4744c73c169be8c1f1e6b2d5aa30f5492f93751fb11f4a29359aaf","G2A1P3-MK-0025","g2/a1/mk|a1-eis|a1.card.a1-eis.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-eis","a1.card.a1-eis.study.translation","ledus • saldējums","Eis","Мраз • Сладолед","Мраз • Сладолед","Мраз • Сладолед","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Eis study.translation: mirrors native ice/cream split; production already target-language Macedonian.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","c2365b1019b9a05a","c2365b1019b9a05adc11055b38a2706d1e50383d66f47e76e4f538c2f33a6dad","G2A1P3-MK-0037","g2/a1/mk|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-etwas","a1.card.a1-etwas.native","kaut kas","etwas","Нешто • Малку","Нешто • Малку","Нешто • Малку","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK etwas native: Нешто • Малку maps something/a-little senses from LV kaut kas.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","b35af8744861dc89","b35af8744861dc89faea2e86930a94aa0477ccdd4d64d0c2e606db29f093c9dd","G2A1P3-MK-0038","g2/a1/mk|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-etwas","a1.card.a1-etwas.study.translation","kaut kas","etwas","Нешто • Малку","Нешто • Малку","Нешто • Малку","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK etwas study.translation: consistent with native; both Macedonian segments are valid.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","eecae7ebd1ddc376","eecae7ebd1ddc376b3bbb1e1003c0728c8e3bd686ff52686edcedba08200df37","G2A1P3-MK-0045","g2/a1/mk|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-frau","a1.card.a1-frau.native","sieviete","Frau","Жена • Сопруга","Жена • Сопруга","Жена • Сопруга","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Frau native: Жена • Сопруга preserves woman/wife contrast from LV sieviete.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","e4ae6c14d6761988","e4ae6c14d67619887bcd82b9940f8c51495aa163aae1c69b9fd785131e935b60","G2A1P3-MK-0046","g2/a1/mk|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-frau","a1.card.a1-frau.study.translation","sieviete","Frau","Жена • Сопруга","Жена • Сопруга","Жена • Сопруга","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Frau study.translation: matches native woman/wife glosses in Macedonian Cyrillic.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","4a495d8db775ad09","4a495d8db775ad090ea6a59814aa12150320541354206d8150eb66068ba71435","G2A1P3-MK-0047","g2/a1/mk|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-fuer","a1.card.a1-fuer.native","priekš","für","За • За","За • За","За • За","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","За","MK für native: duplicate «За • За» repeats identical meaning; LABOT to single «За» for LV «priekš».","INDIVIDUAL_LINGUISTIC"
"BATCH-212","8c50de5d57c87313","8c50de5d57c8731302943b423b12383c0886602645966549f3961641b05bc57b","G2A1P3-MK-0049","g2/a1/mk|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-fuer","a1.card.a1-fuer.study.translation","priekš","für","За • За","За • За","За • За","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","За","MK für study.translation: study field should not repeat bullet duplicate; single «За» for priekš is sufficient.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","f6c3102900a7226f","f6c3102900a7226fdc66a05890fc8cae7698ae8da92003895a8b208aec7ac390","G2A1P3-MK-0105","g2/a1/mk|a1-oder|a1.card.a1-oder.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-oder","a1.card.a1-oder.native","vai • jeb","oder","Или • Или","Или • Или","Или • Или","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK oder native: Или • Или covers LV vai • jeb disjunction/or alternatives at A1.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","d3e2d9be1f77a1bb","d3e2d9be1f77a1bb69c10c4e39cd9f2bf9fc78f62fd34c58cb5ee97f393b1d79","G2A1P3-MK-0106","g2/a1/mk|a1-oder|a1.card.a1-oder.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-oder","a1.card.a1-oder.study.translation","vai • jeb","oder","Или • Или","Или • Или","Или • Или","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK oder study.translation: consistent with native; Macedonian или suffices for both LV particles.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","fb9be927a8f084b2","fb9be927a8f084b2b5d45a55cca3a2276121b1c8f50298d8c97a52ca6891ccb8","G2A1P3-MK-0131","g2/a1/mk|a1-wenn|a1.card.a1-wenn.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-wenn","a1.card.a1-wenn.native","ja • kad","wenn","Ако • Кога","Ако • Кога","Ако • Кога","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK wenn native: Ако • Кога distinguishes if/when from LV ja • kad.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","63f86334489903c5","63f86334489903c5f695c02df3a56cdeff57aac1e84c5103e08fd52a90b961c7","G2A1P3-MK-0132","g2/a1/mk|a1-wenn|a1.card.a1-wenn.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-wenn","a1.card.a1-wenn.study.translation","ja • kad","wenn","Ако • Кога","Ако • Кога","Ако • Кога","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK wenn study.translation: mirrors native if/when contrast in Macedonian.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","d9992f1612cd017a","d9992f1612cd017a2289bd4dd32e5936d224fc24b727cbb7bedf4b9f6591e936","DISC-G2-A1-MK-L0004","g2/a1/mk|Auto|idx:63|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Auto|idx:63","lv","automašīna","Auto","","Автомобил","Автомобил","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Auto/lv: «Автомобил» is correct Macedonian Cyrillic for car/automašīna.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","aa71ae7912993338","aa71ae79129933382b1ddb4052809c93ce992ce00f6e46dd65a7ab4ba7224a81","DISC-G2-A1-MK-L0005","g2/a1/mk|Bad|idx:64|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Bad|idx:64","lv","vannas istaba","Bad","","Бања","Бања","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Bad/lv: «Бања» appropriately renders bathroom/vannas istaba for Bad in A1 context.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","fab91457b85e87aa","fab91457b85e87aa0939277e96c5e112df5877901b7562558d7fb434ab71d599","DISC-G2-A1-MK-L0006","g2/a1/mk|Badezimmer|idx:65|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Badezimmer|idx:65","lv","vannas istaba","Badezimmer","","Бања","Бања","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Badezimmer/lv: «Бања» matches bathroom sense; same MK lemma as Bad is acceptable for learners.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","eadf64d9efbab0ea","eadf64d9efbab0ea751eece90d53e3f117ca2fe5caa8cafae8fb2709e8f67961","DISC-G2-A1-MK-L0010","g2/a1/mk|Balkon|idx:70|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Balkon|idx:70","lv","balkons","Balkon","","Балкон","Балкон","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Balkon/lv: «Балкон» is standard Macedonian for balcony/balkons.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","8aa18080958da061","8aa18080958da0612f2f1b13729d00ce7be3793bd8d54700e38025cb5651735a","DISC-G2-A1-MK-L0011","g2/a1/mk|Ball|idx:71|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Ball|idx:71","lv","bumba","Ball","","Топка","Топка","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Ball/lv: «Топка» correctly translates ball/bumba.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","13312d306c7f1778","13312d306c7f1778b94ab5d2d9d3419628e5c84e2dbeb4f55d5617950aae31bd","DISC-G2-A1-MK-L0012","g2/a1/mk|Banane|idx:72|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Banane|idx:72","lv","banāns","Banane","","Банана","Банана","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Banane/lv: «Банана» is the expected Macedonian fruit term for banana/banāns.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","5c5b4ae271715953","5c5b4ae271715953ea4d8f9aad056040ae43f1536e10b341b9189f142113dc4c","DISC-G2-A1-MK-L0019","g2/a1/mk|Bein|idx:80|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Bein|idx:80","lv","kāja","Bein","","Нога","Нога","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Bein/lv: «Нога» correctly maps leg/kāja.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","eff92360b734be13","eff92360b734be1303e9220b81b6cd5fcda0822c64e6fffcfb787cd854addc24","DISC-G2-A1-MK-L0020","g2/a1/mk|Beispiel|idx:81|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Beispiel|idx:81","lv","piemērs","Beispiel","","Пример","Пример","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Beispiel/lv: «Пример» is standard Macedonian for example/piemērs.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","e0f176342de12032","e0f176342de1203226a981fe3f1193539f01aaa959b1611162c305e2186d0121","DISC-G2-A1-MK-L0023","g2/a1/mk|Berg|idx:84|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Berg|idx:84","lv","kalns","Berg","","Планина","Планина","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Berg/lv: «Планина» appropriately renders mountain/kalns.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","0a240560a29d8abc","0a240560a29d8abc34fbe0562b3213fd99cf3b6cb46a60aef79f19254eec72b0","DISC-G2-A1-MK-L0003","g2/a1/mk|Besuch|idx:87|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Besuch|idx:87","lv","apmeklējums","Besuch","","посета","посета","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Besuch/lv: «посета» is valid Macedonian noun for visit/apmeklējums (lowercase acceptable in data).","INDIVIDUAL_LINGUISTIC"
