source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-106","b85ea57503ec9ea2","b85ea57503ec9ea2503aeb09e8d17c7ce03fccc9614d95de246ad0efcb469783","DISC-G2-A1-MK-L0006","g2/a1/mk|Grammatik|idx:247|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Grammatik|idx:247","lv","gramatika","Grammatik","","Граматика","Граматика","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Grammatik/lv: «Граматика» correctly translates grammar/gramatika.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","9b6f216bb11c11db","9b6f216bb11c11db662a265b2ad1c35b28ed0dec7a7dada1f5b8107e7a7f3218","DISC-G2-A1-MK-L0007","g2/a1/mk|Gras|idx:248|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Gras|idx:248","lv","zāle","Gras","","Трева","Трева","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Gras/lv: «Трева» appropriately renders grass/zāle.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","ccc27531001348f6","ccc27531001348f65d553883e2e56b5c8bd350c0bd388af2573d8282d8889050","DISC-G2-A1-MK-L0008","g2/a1/mk|grau|idx:249|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","grau|idx:249","lv","pelēks","grau","","Сив","Сив","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK grau/lv: «Сив» is the Macedonian adjective for gray/pelēks.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","de8a21bbae5b4997","de8a21bbae5b4997cbf5ad3287ae63ff914482691ea249f4d5fa0d80fa08d4e4","DISC-G2-A1-MK-L0009","g2/a1/mk|Großmutter|idx:252|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Großmutter|idx:252","lv","vecmāmiņa","Großmutter","","Баба","Баба","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Großmutter/lv: «Баба» is idiomatic Macedonian for grandmother/vecmāmiņa.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","71e266526b23c1a5","71e266526b23c1a56bb9e0a91745697bea00501d19f2c6bba248658af0a783d0","DISC-G2-A1-MK-L0010","g2/a1/mk|Großvater|idx:253|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Großvater|idx:253","lv","vectētiņš","Großvater","","Дедо","Дедо","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Großvater/lv: «Дедо» is idiomatic Macedonian for grandfather/vectētiņš.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","129b2afef95be6c9","129b2afef95be6c9745193567cdb7c04788e023488205e2d76a6ba1db22f533c","DISC-G2-A1-MK-L0012","g2/a1/mk|Gruppe|idx:255|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Група","Група","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Gruppe/lv: «Група» correctly translates group/grupa.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","89b960f503bbc79d","89b960f503bbc79dd5e9fdb0a59bd96197498cbfd69df5c6b3bd2ac8ea5f8bf9","DISC-G2-A1-MK-L0013","g2/a1/mk|Gruß|idx:256|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Gruß|idx:256","lv","sveiciens","Gruß","","Поздрав","Поздрав","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Gruß/lv: «Поздрав» appropriately maps greeting/sveiciens.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","075b9faef89110fc","075b9faef89110fcf54bd22dc042fc3407d18f644b0153886900d06034e76118","DISC-G2-A1-MK-L0015","g2/a1/mk|Gurke|idx:258|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Gurke|idx:258","lv","gurķis","Gurke","","Краставица","Краставица","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Gurke/lv: «Краставица» is valid Macedonian for cucumber/gurķis.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","d985bf6c11162bbc","d985bf6c11162bbc6aacb5825ed675c644ae8eb8b5d67596bed04832f9ce6dd8","DISC-G2-A1-MK-L0016","g2/a1/mk|Haar|idx:260|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Haar|idx:260","lv","mats","Haar","","Коса","Коса","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Haar/lv: «Коса» correctly translates hair/mats.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","973ff3f413515704","973ff3f413515704eccc44324e261646d4b393b46a954bfede4272876cbb4738","DISC-G2-A1-MK-L0024","g2/a1/mk|Handy|idx:271|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Handy|idx:271","lv","mobilais tālrunis","Handy","","Мобилен телефон","Мобилен телефон","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Handy/lv: «Мобилен телефон» fully renders mobile phone/mobilais tālrunis.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","2f024afffdc2aa59","2f024afffdc2aa59518dd615e48885f1b890d1911f29d4c2bd45f16b96f3fdfc","DISC-G2-A1-MK-L0008","g2/a1/mk|Sauna|idx:67|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Sauna|idx:67","lv","sauna","Sauna","","Сауна","Сауна","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Sauna/lv: «Сауна» is a direct valid Macedonian loan for sauna.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","2e141a78f3ff3942","2e141a78f3ff39427fa8aa0c6012d0de6e21310ac0bb49a9587b1743b2295add","DISC-G2-A1-MK-L0007","g2/a1/mk|Schwimmbad|idx:66|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Schwimmbad|idx:66","lv","peldbaseins","Schwimmbad","","Базен","Базен","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Schwimmbad/lv: «Базен» acceptably abbreviates swimming pool/peldbaseins at A1.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","36c9009c1f6236a5","36c9009c1f6236a528985a9bb385eb09307332c81b79ac8e737ca23c05abe9aa","DISC-G2-A1-MK-L0007","g2/a1/mk|Socke|idx:560|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Socke|idx:560","lv","zeķe","Socke","","Чорап","Чорап","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Socke/lv: «Чорап» correctly translates sock/zeķe.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","136b532fa999dc30","136b532fa999dc3061bd7160350f1305f9f637c09d89fbf0b69a1a58c31caf9d","DISC-G2-A1-MK-L0017","g2/a1/mk|Spiel|idx:571|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Spiel|idx:571","lv","spēle","Spiel","","Игра","Игра","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Spiel/lv: «Игра» is standard Macedonian for game/spēle.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","0afb3c68dfd362ec","0afb3c68dfd362ec9e9873fb16487a845d0821088e25e91ff9fae93894efcae4","DISC-G2-A1-MK-L0019","g2/a1/mk|Spielzeug|idx:573|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Spielzeug|idx:573","lv","rotaļlieta","Spielzeug","","Играчка","Играчка","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Spielzeug/lv: «Играчка» correctly maps toy/rotaļlieta.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","c5dcb33edbd64a69","c5dcb33edbd64a695980b6f1148b8dc15d4a39b057da8a69e02883862faef2c7","DISC-G2-A1-MK-L0021","g2/a1/mk|stark|idx:575|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","stark|idx:575","lv","stiprs","stark","","Силен","Силен","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK stark/lv: «Силен» appropriately renders strong/stiprs.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","79b5f259465e31c3","79b5f259465e31c3f8c0846a029209770f6afed53078c098896bbb8d5efc6815","DISC-G2-A1-MK-L0023","g2/a1/mk|Straße|idx:578|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Straße|idx:578","lv","iela","Straße","","Улица","Улица","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Straße/lv: «Улица» correctly translates street/iela.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","1952dd601be076d9","1952dd601be076d9827a4f7418180d1962b175d824c2ac6fe50d2b85f6a1f0a6","DISC-G2-A1-MK-L0025","g2/a1/mk|Stück|idx:580|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Stück|idx:580","lv","gabals","Stück","","Парче","Парче","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Stück/lv: «Парче» appropriately maps piece/gabals.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","6c2977066cac0ba2","6c2977066cac0ba2b7df17f08218b80fbdeca04e5ebb219510a78dd1af537fbf","DISC-G2-A1-MK-L0001","g2/a1/mk|Student|idx:581|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Student|idx:581","lv","students","Student","","Студент","Студент","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Student/lv: «Студент» is correct Macedonian Cyrillic for student/students.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","bd651e67db1badc1","bd651e67db1badc1fce67bb65d245c45883a14d9eb898d38ea8d787ad5b49a90","DISC-G2-A1-MK-L0002","g2/a1/mk|Stuhl|idx:582|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Stuhl|idx:582","lv","krēsls","Stuhl","","Стол","Стол","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Столче","MK Stuhl/lv: production «Стол» means table, not chair/krēsls; LABOT to «Столче» (chair).","INDIVIDUAL_LINGUISTIC"
"BATCH-106","cedc76a35d016e4c","cedc76a35d016e4c3d3f3a200c04071162474ad74e0d3a531e439edf8c47fec9","DISC-G2-A1-MK-L0003","g2/a1/mk|Stunde|idx:583|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Stunde|idx:583","lv","stunda","Stunde","","Час","Час","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Stunde/lv: «Час» correctly translates hour/stunda.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","fe35cb47d9689f16","fe35cb47d9689f168964483c763173eaf29433ffd65f7366589a8087c8f6f50f","DISC-G2-A1-MK-L0006","g2/a1/mk|Tag|idx:586|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tag|idx:586","lv","diena","Tag","","Ден","Ден","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tag/lv: «Ден» is standard Macedonian for day/diena.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","2c44c85ec3ef4ce2","2c44c85ec3ef4ce21aa108e616d4070b250b0ea406aae5f330f127cab0235d39","DISC-G2-A1-MK-L0009","g2/a1/mk|Tasche|idx:589|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tasche|idx:589","lv","soma","Tasche","","Чанта","Чанта","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tasche/lv: «Чанта» correctly maps bag/soma.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","3a332d00a8df9152","3a332d00a8df9152b9dadd3b72ccfd3d550961a1e915b4f6a5abc38a43c1a553","DISC-G2-A1-MK-L0011","g2/a1/mk|Taxi|idx:591|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Taxi|idx:591","lv","taksometrs","Taxi","","Такси","Такси","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Taxi/lv: «Такси» is the expected Macedonian loan for taxi/taksometrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","c8e5537ea26a5389","c8e5537ea26a53896c05f40e0a1cc9b4ae2cb4d1ba629620b9c2a84ac3d77313","DISC-G2-A1-MK-L0013","g2/a1/mk|Telefon|idx:593|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Telefon|idx:593","lv","telefons","Telefon","","Телефон","Телефон","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Telefon/lv: «Телефон» correctly translates telephone/telefons.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","a6b37bc457dfd3f2","a6b37bc457dfd3f27a46a965b75a38acec47def227464f7c0aa67304dd2f1b65","DISC-G2-A1-MK-L0017","g2/a1/mk|Text|idx:597|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Text|idx:597","lv","teksts","Text","","Текст","Текст","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Text/lv: «Текст» is correct Macedonian for text/teksts.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","1d8b4a1440b6bfd2","1d8b4a1440b6bfd21ee5eddf1c94c24390afc261ba7d4c1667674cab52bc4820","DISC-G2-A1-MK-L0018","g2/a1/mk|Tier|idx:598|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tier|idx:598","lv","dzīvnieks","Tier","","Животно","Животно","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tier/lv: «Животно» appropriately renders animal/dzīvnieks.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","7dd052790b147e94","7dd052790b147e94d8819c0dbeb8b168a0ca2ecf502b9caec4601fd951c338ec","DISC-G2-A1-MK-L0022","g2/a1/mk|Tomate|idx:602|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tomate|idx:602","lv","tomāts","Tomate","","Домат","Домат","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tomate/lv: «Домат» is standard Macedonian for tomato/tomāts.","INDIVIDUAL_LINGUISTIC"
