audit_id,finding_stable_id,lang,card_id,field_path,category,severity,current,source,owner_status
"G2A1P3-BG-0018","g2/a1/bg|a1-das|a1.card.a1-das.study.comparison[2].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-das","a1.card.a1-das.study.comparison[2].meaning","MULTI_TRANSLATION","MEDIUM","Кой • Кой • Кой","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0019","g2/a1/bg|a1-dass|a1.card.a1-dass.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-dass","a1.card.a1-dass.study.comparison[1].meaning","MULTI_TRANSLATION","MEDIUM","Защото • Защото","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0020","g2/a1/bg|a1-ein|a1.card.a1-ein.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ein","a1.card.a1-ein.native","MULTI_TRANSLATION","MEDIUM","Неопределен член • Един • Някой","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0021","g2/a1/bg|a1-ein|a1.card.a1-ein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ein","a1.card.a1-ein.study.translation","MULTI_TRANSLATION","MEDIUM","Неопределен член • Един • Някой","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0022","g2/a1/bg|a1-einmal|a1.card.a1-einmal.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-einmal","a1.card.a1-einmal.native","MULTI_TRANSLATION","MEDIUM","Еднократно • Еднократно","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0023","g2/a1/bg|a1-einmal|a1.card.a1-einmal.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-einmal","a1.card.a1-einmal.study.translation","MULTI_TRANSLATION","MEDIUM","Еднократно • Еднократно","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0024","g2/a1/bg|a1-eis|a1.card.a1-eis.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-eis","a1.card.a1-eis.native","MULTI_TRANSLATION","MEDIUM","Лед • Сладолед","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0025","g2/a1/bg|a1-eis|a1.card.a1-eis.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-eis","a1.card.a1-eis.study.translation","MULTI_TRANSLATION","MEDIUM","Лед • Сладолед","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0026","g2/a1/bg|a1-erst|a1.card.a1-erst.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-erst","a1.card.a1-erst.native","MULTI_TRANSLATION","MEDIUM","Първо • Само","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0027","g2/a1/bg|a1-erst|a1.card.a1-erst.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-erst","a1.card.a1-erst.study.comparison[0].meaning","MULTI_TRANSLATION","MEDIUM","Първо • Само","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0029","g2/a1/bg|a1-erst|a1.card.a1-erst.study.important[1]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-erst","a1.card.a1-erst.study.important[1]","MULTI_TRANSLATION","MEDIUM","Първият често говори за време, последователност или че точката все още не е достигната • Нур ограничава количеството.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0030","g2/a1/bg|a1-erst|a1.card.a1-erst.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-erst","a1.card.a1-erst.study.translation","MULTI_TRANSLATION","MEDIUM","Първо • Само","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0031","g2/a1/bg|a1-es|a1.card.a1-es.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-es","a1.card.a1-es.native","MULTI_TRANSLATION","MEDIUM","Това • То • Нелична форма","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0032","g2/a1/bg|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-es","a1.card.a1-es.study.comparison[0].meaning","MULTI_TRANSLATION","MEDIUM","това • безличната форма","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0033","g2/a1/bg|a1-es|a1.card.a1-es.study.important[1]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-es","a1.card.a1-es.study.important[1]","MULTI_TRANSLATION","MEDIUM","Латвийското “I” е на немски • Немското es често означава това/това или не се превежда.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0034","g2/a1/bg|a1-es|a1.card.a1-es.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-es","a1.card.a1-es.study.translation","MULTI_TRANSLATION","MEDIUM","Това • То • Нелична форма","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0035","g2/a1/bg|a1-essen-study|a1.card.a1-essen-study.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-essen-study","a1.card.a1-essen-study.native","MULTI_TRANSLATION","MEDIUM","Храна • Храна","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0036","g2/a1/bg|a1-essen-study|a1.card.a1-essen-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-essen-study","a1.card.a1-essen-study.study.translation","MULTI_TRANSLATION","MEDIUM","Храна • Храна","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0037","g2/a1/bg|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-etwas","a1.card.a1-etwas.native","MULTI_TRANSLATION","MEDIUM","Нещо • Малко","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0038","g2/a1/bg|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-etwas","a1.card.a1-etwas.study.translation","MULTI_TRANSLATION","MEDIUM","Нещо • Малко","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0039","g2/a1/bg|a1-euch|a1.card.a1-euch.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-euch","a1.card.a1-euch.native","MULTI_TRANSLATION","MEDIUM","Вие • Вие","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0040","g2/a1/bg|a1-euch|a1.card.a1-euch.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-euch","a1.card.a1-euch.study.translation","MULTI_TRANSLATION","MEDIUM","Вие • Вие","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0041","g2/a1/bg|a1-fahren|a1.card.a1-fahren.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-fahren","a1.card.a1-fahren.native","MULTI_TRANSLATION","MEDIUM","Шофиране • Водене • Вдигане","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0042","g2/a1/bg|a1-fahren|a1.card.a1-fahren.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-fahren","a1.card.a1-fahren.study.translation","MULTI_TRANSLATION","MEDIUM","Шофиране • Водене • Вдигане","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0043","g2/a1/bg|a1-finden|a1.card.a1-finden.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-finden","a1.card.a1-finden.native","MULTI_TRANSLATION","MEDIUM","Намери • Разгледай","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0044","g2/a1/bg|a1-finden|a1.card.a1-finden.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-finden","a1.card.a1-finden.study.translation","MULTI_TRANSLATION","MEDIUM","Намери • Разгледай","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0045","g2/a1/bg|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-frau","a1.card.a1-frau.native","MULTI_TRANSLATION","MEDIUM","Жена • Съпруга","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0046","g2/a1/bg|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-frau","a1.card.a1-frau.study.translation","MULTI_TRANSLATION","MEDIUM","Жена • Съпруга","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0047","g2/a1/bg|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-fuer","a1.card.a1-fuer.native","MULTI_TRANSLATION","MEDIUM","За • За","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0048","g2/a1/bg|a1-fuer|a1.card.a1-fuer.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-fuer","a1.card.a1-fuer.study.tip[1]","MULTI_TRANSLATION","MEDIUM","Получател/намерение → за • Размяна/причина/плащане → за.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0049","g2/a1/bg|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-fuer","a1.card.a1-fuer.study.translation","MULTI_TRANSLATION","MEDIUM","За • За","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0050","g2/a1/bg|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","MULTI_TRANSLATION","MEDIUM","цял • всичко общо • напълно","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0051","g2/a1/bg|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","MULTI_TRANSLATION","MEDIUM","харесва • лице в дателен падеж","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0053","g2/a1/bg|a1-gleich|a1.card.a1-gleich.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-gleich","a1.card.a1-gleich.native","MULTI_TRANSLATION","MEDIUM","Веднага • Равни","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0054","g2/a1/bg|a1-gleich|a1.card.a1-gleich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-gleich","a1.card.a1-gleich.study.translation","MULTI_TRANSLATION","MEDIUM","Веднага • Равни","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0055","g2/a1/bg|a1-halten|a1.card.a1-halten.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-halten","a1.card.a1-halten.native","MULTI_TRANSLATION","MEDIUM","Задръж • Спри","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0056","g2/a1/bg|a1-halten|a1.card.a1-halten.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-halten","a1.card.a1-halten.study.translation","MULTI_TRANSLATION","MEDIUM","Задръж • Спри","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0057","g2/a1/bg|a1-heissen|a1.card.a1-heissen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-heissen","a1.card.a1-heissen.native","MULTI_TRANSLATION","MEDIUM","Наречен • Средства","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0058","g2/a1/bg|a1-heissen|a1.card.a1-heissen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-heissen","a1.card.a1-heissen.study.translation","MULTI_TRANSLATION","MEDIUM","Наречен • Средства","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0059","g2/a1/bg|a1-hoeren-study|a1.card.a1-hoeren-study.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-hoeren-study","a1.card.a1-hoeren-study.native","MULTI_TRANSLATION","MEDIUM","Чуйте • Слушайте","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0060","g2/a1/bg|a1-hoeren-study|a1.card.a1-hoeren-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-hoeren-study","a1.card.a1-hoeren-study.study.translation","MULTI_TRANSLATION","MEDIUM","Чуйте • Слушайте","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0061","g2/a1/bg|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","MULTI_TRANSLATION","MEDIUM","хубав • привлекателен по изглед","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0064","g2/a1/bg|a1-ihr|a1.card.a1-ihr.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ihr","a1.card.a1-ihr.native","MULTI_TRANSLATION","MEDIUM","Ти • Тя","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0065","g2/a1/bg|a1-ihr|a1.card.a1-ihr.study.tip[0]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ihr","a1.card.a1-ihr.study.tip[0]","MULTI_TRANSLATION","MEDIUM","Ihr с глагола dsk. форма (commt, habt) = вие • Ihr до дума в дателен или притежателен падеж = нея/нейната.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0067","g2/a1/bg|a1-ihr|a1.card.a1-ihr.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ihr","a1.card.a1-ihr.study.translation","MULTI_TRANSLATION","MEDIUM","Ти • Тя","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0068","g2/a1/bg|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-im","a1.card.a1-im.native","MULTI_TRANSLATION","MEDIUM","В • Къде?","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0069","g2/a1/bg|a1-im|a1.card.a1-im.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-im","a1.card.a1-im.study.tip[1]","MULTI_TRANSLATION","MEDIUM","Къде? → ins • Къде? → Аз - не бъркайте двете!","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0070","g2/a1/bg|a1-im|a1.card.a1-im.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-im","a1.card.a1-im.study.translation","MULTI_TRANSLATION","MEDIUM","В • Къде?","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0071","g2/a1/bg|a1-in|a1.card.a1-in.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-in","a1.card.a1-in.study.important[0]","MULTI_TRANSLATION","MEDIUM","„в“ не винаги е буквално „вътре“ • Латвийски често се говори в Берлин, в училище, в киното.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0072","g2/a1/bg|a1-ins|a1.card.a1-ins.study.important[2]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ins","a1.card.a1-ins.study.important[2]","MULTI_TRANSLATION","MEDIUM","За мъже: in den Wald • Жени: in die Schule.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0073","g2/a1/bg|a1-ins|a1.card.a1-ins.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-ins","a1.card.a1-ins.study.tip[1]","MULTI_TRANSLATION","MEDIUM","Къде? → ins • Къде? → към тях - това е основната разлика!","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0074","g2/a1/bg|a1-kein|a1.card.a1-kein.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-kein","a1.card.a1-kein.native","MULTI_TRANSLATION","MEDIUM","Никой • Нищо","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0075","g2/a1/bg|a1-kein|a1.card.a1-kein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-kein","a1.card.a1-kein.study.translation","MULTI_TRANSLATION","MEDIUM","Никой • Нищо","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0076","g2/a1/bg|a1-koennen|a1.card.a1-koennen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-koennen","a1.card.a1-koennen.native","MULTI_TRANSLATION","MEDIUM","Умейте да • Знаете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0077","g2/a1/bg|a1-koennen|a1.card.a1-koennen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-koennen","a1.card.a1-koennen.study.translation","MULTI_TRANSLATION","MEDIUM","Умейте да • Знаете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0078","g2/a1/bg|a1-kosten|a1.card.a1-kosten.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-kosten","a1.card.a1-kosten.study.comparison[0].meaning","MULTI_TRANSLATION","MEDIUM","Плащане (цена) • Колко","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0081","g2/a1/bg|a1-kosten|a1.card.a1-kosten.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-kosten","a1.card.a1-kosten.study.important[0]","MULTI_TRANSLATION","MEDIUM","Костен и безахлен не са синоними: костен = колко струва • Безахлен = плащам пари.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0082","g2/a1/bg|a1-land|a1.card.a1-land.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-land","a1.card.a1-land.native","MULTI_TRANSLATION","MEDIUM","Държава • Земя","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0083","g2/a1/bg|a1-land|a1.card.a1-land.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-land","a1.card.a1-land.study.translation","MULTI_TRANSLATION","MEDIUM","Държава • Земя","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0084","g2/a1/bg|a1-lang|a1.card.a1-lang.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-lang","a1.card.a1-lang.native","MULTI_TRANSLATION","MEDIUM","Дълги • Дълги","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0085","g2/a1/bg|a1-lang|a1.card.a1-lang.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-lang","a1.card.a1-lang.study.translation","MULTI_TRANSLATION","MEDIUM","Дълги • Дълги","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0086","g2/a1/bg|a1-lassen|a1.card.a1-lassen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-lassen","a1.card.a1-lassen.native","MULTI_TRANSLATION","MEDIUM","Оставете • Нека","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0087","g2/a1/bg|a1-lassen|a1.card.a1-lassen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-lassen","a1.card.a1-lassen.study.translation","MULTI_TRANSLATION","MEDIUM","Оставете • Нека","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0088","g2/a1/bg|a1-laufen|a1.card.a1-laufen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-laufen","a1.card.a1-laufen.native","MULTI_TRANSLATION","MEDIUM","Бягайте • Работете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0089","g2/a1/bg|a1-laufen|a1.card.a1-laufen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-laufen","a1.card.a1-laufen.study.translation","MULTI_TRANSLATION","MEDIUM","Бягайте • Работете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0090","g2/a1/bg|a1-liegen|a1.card.a1-liegen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-liegen","a1.card.a1-liegen.native","MULTI_TRANSLATION","MEDIUM","Бъдете • Спете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0091","g2/a1/bg|a1-liegen|a1.card.a1-liegen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-liegen","a1.card.a1-liegen.study.translation","MULTI_TRANSLATION","MEDIUM","Бъдете • Спете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0092","g2/a1/bg|a1-machen|a1.card.a1-machen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-machen","a1.card.a1-machen.native","MULTI_TRANSLATION","MEDIUM","Направете • Направете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0093","g2/a1/bg|a1-machen|a1.card.a1-machen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-machen","a1.card.a1-machen.study.translation","MULTI_TRANSLATION","MEDIUM","Направете • Направете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0094","g2/a1/bg|a1-mann|a1.card.a1-mann.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-mann","a1.card.a1-mann.native","MULTI_TRANSLATION","MEDIUM","Мъж • Съпруг","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0095","g2/a1/bg|a1-mann|a1.card.a1-mann.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-mann","a1.card.a1-mann.study.translation","MULTI_TRANSLATION","MEDIUM","Мъж • Съпруг","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0096","g2/a1/bg|a1-nach|a1.card.a1-nach.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-nach","a1.card.a1-nach.native","MULTI_TRANSLATION","MEDIUM","Преди • След","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0097","g2/a1/bg|a1-nach|a1.card.a1-nach.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-nach","a1.card.a1-nach.study.translation","MULTI_TRANSLATION","MEDIUM","Преди • След","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0098","g2/a1/bg|a1-natuerlich|a1.card.a1-natuerlich.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-natuerlich","a1.card.a1-natuerlich.native","MULTI_TRANSLATION","MEDIUM","Разбира се • Естествено","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0099","g2/a1/bg|a1-natuerlich|a1.card.a1-natuerlich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-natuerlich","a1.card.a1-natuerlich.study.translation","MULTI_TRANSLATION","MEDIUM","Разбира се • Естествено","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0100","g2/a1/bg|a1-nehmen|a1.card.a1-nehmen.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-nehmen","a1.card.a1-nehmen.native","MULTI_TRANSLATION","MEDIUM","Вземете • Вземете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0101","g2/a1/bg|a1-nehmen|a1.card.a1-nehmen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-nehmen","a1.card.a1-nehmen.study.translation","MULTI_TRANSLATION","MEDIUM","Вземете • Вземете","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0102","g2/a1/bg|a1-neu|a1.card.a1-neu.study.explanation[5]|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-neu","a1.card.a1-neu.study.explanation[5]","MULTI_TRANSLATION","MEDIUM","Обратното е alt (стар) • Съществителното das Neue означава ново.","deterministic/multi-translation","PENDING"
"G2A1P3-BG-0103","g2/a1/bg|a1-nur-study|a1.card.a1-nur-study.native|MULTI_TRANSLATION|deterministic/multi-translation","bg","a1-nur-study","a1.card.a1-nur-study.native","MULTI_TRANSLATION","MEDIUM","Само • Само","deterministic/multi-translation","PENDING"
