review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,card_object_id,field_path,lv_source,de_reference,current,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,owner_status,owner_decision,owner_new,owner_note
"40a18341bef4a34b","40a18341bef4a34be2b1221297f95aa9e7584d4169c89211a944a2202c5c7451","DISC-G2-A1-SV-L0017","g2/a1/sv|Preis|idx:481|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","Preis|idx:481","lv","cena","Preis","Hind","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"5de6c8bd93729719","5de6c8bd93729719422f6a4ceaae0ef6a37b583e77bdd8268b8637f785f0a031","DISC-G2-A1-UK-L0017","g2/a1/uk|Preis|idx:481|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","Preis|idx:481","lv","cena","Preis","ціна","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"fd5a8218b3f6cfe1","fd5a8218b3f6cfe1d1ffbc96ffe6f0824746ed9b67c7409118190e0005e8b7f1","DISC-G2-A1-BG-L0004","g2/a1/bg|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bg","zurück|idx:674","lv","atpakaļ","zurück","Назад","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"70c90844cceecaa7","70c90844cceecaa7c21f2ac5f0eef224642566e30333fafb83015a89b8a79f83","DISC-G2-A1-BS-L0004","g2/a1/bs|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","zurück|idx:674","lv","atpakaļ","zurück","nazad","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"ee649f541d6bdf81","ee649f541d6bdf81f68def00f78e31e83befb654f5e43a650c732e024fe02dbc","DISC-G2-A1-DA-L0004","g2/a1/da|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","zurück|idx:674","lv","atpakaļ","zurück","Tilbage","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"f151d06c436d4ec0","f151d06c436d4ec0d00c79538fb68d4e863e42daef000a3747e56aa49f1a99f7","DISC-G2-A1-ES-L0004","g2/a1/es|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","zurück|idx:674","lv","atpakaļ","zurück","atrás","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"e6d8cf249c298985","e6d8cf249c29898544d6f935d5fc8931859cc2f4567ebd49c27bceceac596b45","DISC-G2-A1-ET-L0004","g2/a1/et|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","zurück|idx:674","lv","atpakaļ","zurück","tagasi","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"1a5cc45b4fa30eb7","1a5cc45b4fa30eb739a7bfae930358994538b5a281f06cd65cf6a09dc3aca478","DISC-G2-A1-HU-L0004","g2/a1/hu|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","zurück|idx:674","lv","atpakaļ","zurück","Vissza","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"a9297743267a18c4","a9297743267a18c4ce7e798c5d8a0def354130786e3add3191ca945ec0ef360d","DISC-G2-A1-MK-L0004","g2/a1/mk|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","zurück|idx:674","lv","atpakaļ","zurück","Назад","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"2f319857d9ac3564","2f319857d9ac35642f4ee4872ef8c10e91e1cb9ad1158b44c3380efc1dce1f01","DISC-G2-A1-RO-L0004","g2/a1/ro|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","zurück|idx:674","lv","atpakaļ","zurück","Spate","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"71650fb9269d606b","71650fb9269d606b2f31e2ba8a493da2c2f4b73b012bcdcdca5a9cbe434a778f","DISC-G2-A1-SK-L0004","g2/a1/sk|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","zurück|idx:674","lv","atpakaļ","zurück","Späť","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"be3be0fbac8e1e81","be3be0fbac8e1e814e35571e835e9a85283979d6425f9b16696261fe1bd18160","DISC-G2-A1-UK-L0004","g2/a1/uk|zurück|idx:674|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","zurück|idx:674","lv","atpakaļ","zurück","назад","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"240d7b8d15cb3958","240d7b8d15cb39581702dfd79a6281633a9c3634cc624e2c0d8fc49222e90f86","DISC-G2-A1-RU-L0004","g2/a1/ru|Frau|idx:198|lv, study.translation, study.explanation, study.examples, study.tip, study.important|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","Frau|idx:198","lv, study.translation, study.explanation, study.examples, study.tip, study.important","sieviete","Frau","Женщина • Жена","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV master un study avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"c7532229597f9c22","c7532229597f9c22ba7ad314b0766fb506d0fd0ebe1d31eca9deb95f916e1341","DISC-G2-A1-SK-L0004","g2/a1/sk|morgen|idx:417|lv, study|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","morgen|idx:417","lv, study","rīt","morgen","Zajtra","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV master un study avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"2ebaa10a36ac5e31","2ebaa10a36ac5e31917564bbe01cd916d592abde0ab8b660a32aae227a0454ac","DISC-G2-A1-SV-L0004","g2/a1/sv|morgen|idx:417|lv, study|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","morgen|idx:417","lv, study","rīt","morgen","Homme","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"e5e4991ab464f461","e5e4991ab464f461065ad1894c672d75591cd14bc608c1eb6dd1f632f10ebeec","DISC-G2-A1-TR-L0004","g2/a1/tr|morgen|idx:417|lv, study|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","morgen|idx:417","lv, study","rīt","morgen","Yarın","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV master un study avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"6fa0749b6fb9bbc1","6fa0749b6fb9bbc1b95f18fd80d0d343c7b0325c543bc2f476c49cb79eb0c28e","DISC-G2-A1-HU-L0004","g2/a1/hu|kennen|idx:310|lv and study content|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","kennen|idx:310","lv and study content","","kennen","","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV master un study avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"7d7f5e792b7226c5","7d7f5e792b7226c5a4f225bca3ca32d63d67f4940087546277a9de3dca13d17a","DISC-G2-A1-BG-L0020","g2/a1/bg|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bg","Brötchen|idx:113","lv","maizīte","Brötchen","Кок","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"b8184cdf8eedb424","b8184cdf8eedb4245e571c7a9cac6b17fea6fc62071e7c82372fb5ae0b1ea29e","DISC-G2-A1-DA-L0020","g2/a1/da|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","Brötchen|idx:113","lv","maizīte","Brötchen","En bolle","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"55441ffbef6bb594","55441ffbef6bb594dd6d577cdbda91a46ba38f261b88529447de33ca86391353","DISC-G2-A1-ES-L0020","g2/a1/es|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","Brötchen|idx:113","lv","maizīte","Brötchen","un bollo","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"b26cd978735ed3d8","b26cd978735ed3d836739e8444be266a4f28ef9636e363ad60e13048717b352e","DISC-G2-A1-ET-L0020","g2/a1/et|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","Brötchen|idx:113","lv","maizīte","Brötchen","kukkel","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"9e331a4a8894ed66","9e331a4a8894ed66c15f873ade26cb7b8fd51f15bf96dbe667062fceb0cb7776","DISC-G2-A1-FI-L0020","g2/a1/fi|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","Brötchen|idx:113","lv","maizīte","Brötchen","Kukkel","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"5fa81f40c7741b74","5fa81f40c7741b74224d262cbacf3fbb3f1c6f97f7f33263c23bf4fa5d06034e","DISC-G2-A1-GR-L0020","g2/a1/gr|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","Brötchen|idx:113","lv","maizīte","Brötchen","Ένα κουλούρι","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"96b186a10725a103","96b186a10725a103cdb724dc221ef9e58a5adab54073dadaa57f9d2702d963fc","DISC-G2-A1-HU-L0020","g2/a1/hu|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","Brötchen|idx:113","lv","maizīte","Brötchen","Egy zsemle","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"a42ebccb4aa0a174","a42ebccb4aa0a1746f19be77a5ec03e57bb192a2d78e9e44061fb06881b8db97","DISC-G2-A1-LT-L0020","g2/a1/lt|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","Brötchen|idx:113","lv","maizīte","Brötchen","bandelė","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"2981af18ffda6455","2981af18ffda6455708a8adc592aba9811fa0c92d3325dc69e94d72f868ae38b","DISC-G2-A1-MK-L0020","g2/a1/mk|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","Brötchen|idx:113","lv","maizīte","Brötchen","Кур","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"efafa08e4f9c9df4","efafa08e4f9c9df44a64eb8adf043fca6add228382972b326d27c2595836cde5","DISC-G2-A1-PL-L0020","g2/a1/pl|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","Brötchen|idx:113","lv","maizīte","Brötchen","Bułka","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"42d7b426fbafaf24","42d7b426fbafaf24bab6b20e7cdc2c9f9863b60c66932241061325b08ac1d4e1","DISC-G2-A1-SK-L0020","g2/a1/sk|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","Brötchen|idx:113","lv","maizīte","Brötchen","Roll","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"5f22ac029322804b","5f22ac029322804b71461a4a5055e959869b8c8e1784fc60f0f32e91fe2d197d","DISC-G2-A1-SL-L0020","g2/a1/sl|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","Brötchen|idx:113","lv","maizīte","Brötchen","bulciņa","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"bc8702233234244d","bc8702233234244ddec9b9cbdfe9102c9d27639473769ac08a0f4313d60da1c1","DISC-G2-A1-SV-L0020","g2/a1/sv|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","Brötchen|idx:113","lv","maizīte","Brötchen","Kukkel","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"bad423ee13f41a88","bad423ee13f41a886b8918d2d8d5934f5719539696fce1bb764e3e4757e189bb","DISC-G2-A1-UK-L0020","g2/a1/uk|Brötchen|idx:113|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","Brötchen|idx:113","lv","maizīte","Brötchen","булочка","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"55b9147548b4e1f8","55b9147548b4e1f886cfe5a31c328d74b655fcf5c45da72cc0b83868ec0442bb","DISC-G2-A1-DA-L0011","g2/a1/da|Ball|idx:71|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","Ball|idx:71","lv","bumba","Ball","Bold","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"db09947dcfa5df9f","db09947dcfa5df9fa301dadf4a949d211861e1014b247ee0be15536ebd9f0bf8","DISC-G2-A1-ET-L0011","g2/a1/et|Ball|idx:71|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","Ball|idx:71","lv","bumba","Ball","pall","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"fcfe2e3749a63805","fcfe2e3749a6380547a538a3e2f9e02ce4030db44b2849af1c6f135dff3f9de3","DISC-G2-A1-LT-L0011","g2/a1/lt|Ball|idx:71|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","Ball|idx:71","lv","bumba","Ball","kamuolys","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"03f7773474af9b5a","03f7773474af9b5a790b5b6aff90dbe47f92c7244222837cb01c763e65a37a8b","DISC-G2-A1-RU-L0011","g2/a1/ru|Ball|idx:71|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","Ball|idx:71","lv","bumba","Ball","Мяч","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"51f782769258feca","51f782769258feca89d51dcc29e6804931e8a73497f614cfafda5a33259237d5","DISC-G2-A1-SK-L0011","g2/a1/sk|Ball|idx:71|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","Ball|idx:71","lv","bumba","Ball","Lopta","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"4e0d1be20978c1a2","4e0d1be20978c1a2716468f337d6a7d49e8ce9d90f8df75af07f1e4cc85014c4","DISC-G2-A1-EN-L0004","g2/a1/en|Appetit|idx:689|study.sectionAccents.examples[2].lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","Appetit|idx:689","study.sectionAccents.examples[2].lv","{""purple"":[""apetītes""]}","Appetit","{""purple"":[""appetite""]}","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","MEDIUM","NONE","DECIDED","NELABOT","","LV master un study avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"183b32ab45d42653","183b32ab45d42653c23b46f8ee0264f748905e97d0f3e2d2d7dbca4e4b0b73d8","DISC-G2-A1-BS-L0016","g2/a1/bs|euer|idx:171|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","euer|idx:171","lv","jūsu","euer","vaš","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"b153786aaf3628db","b153786aaf3628dbe0e1f203e0ef83fd7fed9a8c991c415a2e23d3fb84200498","DISC-G2-A1-CS-L0016","g2/a1/cs|euer|idx:171|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","euer|idx:171","lv","jūsu","euer","Vaše","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","LOW","NONE","DECIDED","NELABOT","","LV avots pārbaudīts pret DE atsauci un ir pareizs. SOURCE_LV_ISSUE noraidīts."
"b7dad04a82721c8e","b7dad04a82721c8e7972d67ab6ca29320fdd525b7337d0934c93c2055125ba1d","DISC-G2-A1-FR-L0016","g2/a1/fr|euer|idx:171|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","euer|idx:171","lv","jūsu","euer","Le vôtre","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
"a4543b9e4c26102e","a4543b9e4c26102edc5d549ca67c21ae1a7214aa2956599cc7cba0534b8cada1","DISC-G2-A1-HU-L0016","g2/a1/hu|euer|idx:171|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","euer|idx:171","lv","jūsu","euer","A tiéd","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","DECIDED","NELABOT","","LV avots ir pareizs. SOURCE_LV_ISSUE noraidīts. CURRENT ir atsevišķa mērķvalodas kļūda, saglabāt target-language review backlogā."
