source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category
"BATCH-168","7fc0836fc2c1a3d0","7fc0836fc2c1a3d0fceea46c1333a70aa486b271df06d285ce5bc361f0dbfb27","DISC-G2-A1-LT-L0003","g2/a1/lt|bleiben|idx:101|study|TRANSLATION_ERROR|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","bleiben|idx:101","study","palikt","bleiben","","{""study.translation"":""pasilikti"",""study.explanation"":""[\""Pagrindinė mintis: bleiben reiškia pasilikti.\"",\""bleiben vartojamas, kai žmogus ar dalykas neišeina ir pasilieka toje pačioje vietoje ar būsenoje.\"",\""Tai priešingybė žodžiams gehen ir fahren, kai kalbama apie išvykimą.\"",\""Labai dažna frazė yra Ich bleibe zu Hause.\""]"",""study.examples"":""[{\""de\"":\""Ich bleibe zu Hause.\"",\""lv\"":\""pasilieku namuose.\""},{\""de\"":\""Bleib hier!\"",\""lv\"":\""pasilik čia!\""},{\""de\"":\""Wir bleiben noch eine Stunde.\"",\""lv\"":\""mes pasiliekame dar vieną valandą.\""},{\""de\"":\""Ich gehe nach Hause.\"",\""lv\"":\""einu namo.\""}]"",""study.comparison"":""[{\""word\"":\""bleiben\"",\""meaning\"":\""pasilikti\"",\""example\"":\""Ich bleibe hier.\""},{\""word\"":\""gehen\"",\""meaning\"":\""eiti / vykti pėsčiomis\"",\""example\"":\""Ich gehe nach Hause.\""},{\""word\"":\""fahren\"",\""meaning\"":\""važiuoti / vykti transportu\"",\""example\"":\""Ich fahre nach Hause.\""},{\""word\"":\""warten\"",\""meaning\"":\""laukti\"",\""example\"":\""Ich warte hier.\""}]"",""study.tip"":""{\""text\"":\""Atmink: nepasitraukti → bleiben; eiti pėsčiomis → gehen.\""}"",""study.important"":""[\""bleiben reiškia pasilikti, o ne laukti.\"",\""Ich bleibe hier = aš pasilieku čia; Ich warte hier = aš laukiu čia.\""]""}","{""study.translation"":""pasilikti"",""study.explanation"":""[\""Pagrindinė mintis: bleiben reiškia pasilikti.\"",\""bleiben vartojamas, kai žmogus ar dalykas neišeina ir pasilieka toje pačioje vietoje ar būsenoje.\"",\""Tai priešingybė žodžiams gehen ir fahren, kai kalbama apie išvykimą.\"",\""Labai dažna frazė yra Ich bleibe zu Hause.\""]"",""study.examples"":""[{\""de\"":\""Ich bleibe zu Hause.\"",\""lv\"":\""pasilieku namuose.\""},{\""de\"":\""Bleib hier!\"",\""lv\"":\""pasilik čia!\""},{\""de\"":\""Wir bleiben noch eine Stunde.\"",\""lv\"":\""mes pasiliekame dar vieną valandą.\""},{\""de\"":\""Ich gehe nach Hause.\"",\""lv\"":\""einu namo.\""}]"",""study.comparison"":""[{\""word\"":\""bleiben\"",\""meaning\"":\""pasilikti\"",\""example\"":\""Ich bleibe hier.\""},{\""word\"":\""gehen\"",\""meaning\"":\""eiti / vykti pėsčiomis\"",\""example\"":\""Ich gehe nach Hause.\""},{\""word\"":\""fahren\"",\""meaning\"":\""važiuoti / vykti transportu\"",\""example\"":\""Ich fahre nach Hause.\""},{\""word\"":\""warten\"",\""meaning\"":\""laukti\"",\""example\"":\""Ich warte hier.\""}]"",""study.tip"":""{\""text\"":\""Atmink: nepasitraukti → bleiben; eiti pėsčiomis → gehen.\""}"",""study.important"":""[\""bleiben reiškia pasilikti, o ne laukti.\"",\""Ich bleibe hier = aš pasilieku čia; Ich warte hier = aš laukiu čia.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-169","fff9f51160d5432d","fff9f51160d5432da21773bd3df16c154fcffdac6cbcc14b506663ad9ae8abd2","DISC-G2-A1-LT-L0004","g2/a1/lt|bringen|idx:111|study|TRANSLATION_ERROR|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","bringen|idx:111","study","atnest","bringen","","{""study.translation"":""atnešti • nunešti"",""study.explanation"":""[\""Pagrindinė mintis: bringen reiškia atnešti, nunešti arba pristatyti kažką kam nors.\"",\""bringen vartojamas, kai kažkas perkeliamas į kitą vietą arba pas kitą žmogų.\"",\""Tai ne tas pats, kas nehmen, nes nehmen reiškia paimti sau.\"",\""holen reiškia nueiti ir atnešti arba pasiimti.\"",\""Vertimas nustatomas konteksto.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""atnešk man, prašau, vandens.\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""nuvešiu tave namo.\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""jis nuneša knygą į mokyklą.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""paimu knygą.\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""atnešti / nunešti / pristatyti\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""imti / paimti\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""nueiti parnešti / atnešti\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""pasiimti su savimi ir atnešti\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""pasiimiu\"",\""example\"":\""Ich nehme das Buch. – Aš pasiimiu knygą.\""}]"",""study.tip"":""{\""text\"":\""Atmink: nuneša kam nors → bringen; paima sau → nehmen.\""}"",""study.important"":""[\""bringen rodo kryptį pas ką nors arba į kokią vietą.\"",\""nehmen reiškia paimti, bet nebūtinai pristatyti kitam.\"",\""Lietuviškas vertimas priklauso nuo konteksto.\""]""}","{""study.translation"":""atnešti • nunešti"",""study.explanation"":""[\""Pagrindinė mintis: bringen reiškia atnešti, nunešti arba pristatyti kažką kam nors.\"",\""bringen vartojamas, kai kažkas perkeliamas į kitą vietą arba pas kitą žmogų.\"",\""Tai ne tas pats, kas nehmen, nes nehmen reiškia paimti sau.\"",\""holen reiškia nueiti ir atnešti arba pasiimti.\"",\""Vertimas nustatomas konteksto.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""atnešk man, prašau, vandens.\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""nuvešiu tave namo.\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""jis nuneša knygą į mokyklą.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""paimu knygą.\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""atnešti / nunešti / pristatyti\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""imti / paimti\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""nueiti parnešti / atnešti\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""pasiimti su savimi ir atnešti\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""pasiimiu\"",\""example\"":\""Ich nehme das Buch. – Aš pasiimiu knygą.\""}]"",""study.tip"":""{\""text\"":\""Atmink: nuneša kam nors → bringen; paima sau → nehmen.\""}"",""study.important"":""[\""bringen rodo kryptį pas ką nors arba į kokią vietą.\"",\""nehmen reiškia paimti, bet nebūtinai pristatyti kitam.\"",\""Lietuviškas vertimas priklauso nuo konteksto.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-168","48ae527d0f4c3487","48ae527d0f4c3487d3146fe1b2978418199f08a0cf58994d9288c95b43f5cf07","DISC-G2-A1-LT-L0005","g2/a1/lt|da|idx:126|study|TRANSLATION_ERROR|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","da|idx:126","study","tur","da","","{""study.translation"":""ten"",""study.explanation"":""[\""Pagrindinė mintis: da A1 lygyje dažniausiai reiškia ten.\"",\""da nurodo vietą arba nurodo į kažką jau paminėtą.\"",\""Atsižvelgiant į situaciją, tai galima versti ir kaip čia arba šičia.\"",\""A1 lygyje pirmiausia mokomasi da kaip bendro vietos žodžio.\""]"",""study.examples"":""[{\""de\"":\""Da ist mein Auto.\"",\""lv\"":\""ten yra mano automobilis.\""},{\""de\"":\""Ich war da.\"",\""lv\"":\""buvau ten.\""},{\""de\"":\""Da kommt er.\"",\""lv\"":\""čia jis ateina.\""},{\""de\"":\""Komm mal da her!\"",\""lv\"":\""ateik čia!\""}]"",""study.comparison"":""[{\""word\"":\""da\"",\""meaning\"":\""ten • čia • šičia (bendrai)\"",\""example\"":\""Da ist mein Auto.\""},{\""word\"":\""hier\"",\""meaning\"":\""čia (konkrečioje vietoje)\"",\""example\"":\""Hier ist mein Auto.\""},{\""word\"":\""dort\"",\""meaning\"":\""ten (toliau)\"",\""example\"":\""Dort ist mein Auto.\""},{\""word\"":\""dann\"",\""meaning\"":\""tada\"",\""example\"":\""Dann gehen wir nach Hause.\""}]"",""study.tip"":""{\""text\"":\""Atmink: bendras „tur/čia“ → da.\""}"",""study.important"":""[\""da yra bendras vietos žodis.\"",\""hier yra konkrečiai „čia“, dort yra tolimesnis „ten“.\""]""}","{""study.translation"":""ten"",""study.explanation"":""[\""Pagrindinė mintis: da A1 lygyje dažniausiai reiškia ten.\"",\""da nurodo vietą arba nurodo į kažką jau paminėtą.\"",\""Atsižvelgiant į situaciją, tai galima versti ir kaip čia arba šičia.\"",\""A1 lygyje pirmiausia mokomasi da kaip bendro vietos žodžio.\""]"",""study.examples"":""[{\""de\"":\""Da ist mein Auto.\"",\""lv\"":\""ten yra mano automobilis.\""},{\""de\"":\""Ich war da.\"",\""lv\"":\""buvau ten.\""},{\""de\"":\""Da kommt er.\"",\""lv\"":\""čia jis ateina.\""},{\""de\"":\""Komm mal da her!\"",\""lv\"":\""ateik čia!\""}]"",""study.comparison"":""[{\""word\"":\""da\"",\""meaning\"":\""ten • čia • šičia (bendrai)\"",\""example\"":\""Da ist mein Auto.\""},{\""word\"":\""hier\"",\""meaning\"":\""čia (konkrečioje vietoje)\"",\""example\"":\""Hier ist mein Auto.\""},{\""word\"":\""dort\"",\""meaning\"":\""ten (toliau)\"",\""example\"":\""Dort ist mein Auto.\""},{\""word\"":\""dann\"",\""meaning\"":\""tada\"",\""example\"":\""Dann gehen wir nach Hause.\""}]"",""study.tip"":""{\""text\"":\""Atmink: bendras „tur/čia“ → da.\""}"",""study.important"":""[\""da yra bendras vietos žodis.\"",\""hier yra konkrečiai „čia“, dort yra tolimesnis „ten“.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-104","c6376ff304fde085","c6376ff304fde085103810127a70c4548b4db4646be32b3bc05a666ec87a5042","DISC-G2-A1-LT-L0001","g2/a1/lt|das|idx:129|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","das|idx:129","lv; study.translation; study.important","vidus dzimtes noteiktais artikuls","das","","{""lv"":""bevardės giminės žymimasis artikelis"",""study.translation"":""bevardės giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje das pirmiausia mokomasi kaip bevardės giminės artikelio.\"",\""das nėra tas pats kas dass — das gali būti artikelis arba įvardis, dass reiškia „kad“.\""]""}","{""lv"":""bevardės giminės žymimasis artikelis"",""study.translation"":""bevardės giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje das pirmiausia mokomasi kaip bevardės giminės artikelio.\"",\""das nėra tas pats kas dass — das gali būti artikelis arba įvardis, dass reiškia „kad“.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-104","605ee04fad31b560","605ee04fad31b560264532caf5badcf63d84bc6b666f6b9c49993cb3792f14a7","DISC-G2-A1-LT-L0002","g2/a1/lt|dass|idx:130|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dass|idx:130","lv; study.translation; study.important","ka","dass","","{""lv"":""kad"",""study.translation"":""kad"",""study.important"":""[\""dass reiškia „kad“ ir įveda šalutinį sakinį.\"",\""To nepainioti su das, kuris gali būti artikelis arba „tai“.\""]""}","{""lv"":""kad"",""study.translation"":""kad"",""study.important"":""[\""dass reiškia „kad“ ir įveda šalutinį sakinį.\"",\""To nepainioti su das, kuris gali būti artikelis arba „tai“.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-104","f57dd33d86dbcff5","f57dd33d86dbcff599274b48032f6f171c9643a2ede87c179c15537923284fde","DISC-G2-A1-LT-L0003","g2/a1/lt|der|idx:134|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","der|idx:134","lv; study.translation; study.important","vīriešu dzimtes noteiktais artikuls","der","","{""lv"":""vyriškosios giminės žymimasis artikelis"",""study.translation"":""vyriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje der pirmiausia mokomasi kaip vyriškosios giminės artikelio.\"",\""Įvardžio ir santykinis vartojimas ateina vėliau.\""]""}","{""lv"":""vyriškosios giminės žymimasis artikelis"",""study.translation"":""vyriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje der pirmiausia mokomasi kaip vyriškosios giminės artikelio.\"",\""Įvardžio ir santykinis vartojimas ateina vėliau.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-104","8f840e34ea2c2e0c","8f840e34ea2c2e0cdae9818c449d14fa20875c2835caa3f9e593b19911f3fe01","DISC-G2-A1-LT-L0004","g2/a1/lt|die|idx:137|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","die|idx:137","lv; study.translation; study.important","sieviešu dzimtes noteiktais artikuls","die","","{""lv"":""moteriškosios giminės žymimasis artikelis"",""study.translation"":""moteriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje die pirmiausia mokomasi kaip moteriškosios giminės artikelio.\"",\""Daugiskaitoje die vartojamas visoms giminėms.\""]""}","{""lv"":""moteriškosios giminės žymimasis artikelis"",""study.translation"":""moteriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje die pirmiausia mokomasi kaip moteriškosios giminės artikelio.\"",\""Daugiskaitoje die vartojamas visoms giminėms.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-168","a6525a9b2b29298a","a6525a9b2b29298a1b19e7cf63543de4cf2c0ea01f52a0ca6dcae2ea29aa4c37","DISC-G2-A1-LT-L0005","g2/a1/lt|dieser|idx:139|study.examples[1].lv; lv; study.translation|MISTRANSLATION|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dieser|idx:139","study.examples[1].lv; lv; study.translation","šis","dieser","","{""study.examples[1].lv"":null,""lv"":""šis"",""study.translation"":""šis""}","{""study.examples[1].lv"":null,""lv"":""šis"",""study.translation"":""šis""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study.examples[1].lv; lv; study.translation confirmed field absent in current production schema; LABOT apply target does not exist.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET"
"BATCH-103","0c1767d18f27134e","0c1767d18f27134e713d1874a15afed34a496f0a1700116ae2dec954ffe796bc","DISC-G2-A1-LT-L0024","g2/a1/lt|du|idx:149|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","du|idx:149","lv","tu","du","","tu","tu","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv","TARGET_LANGUAGE_REWRITE_REQUIRED"
"BATCH-168","5d481a1e0fadbb59","5d481a1e0fadbb599161aa6a71ea073f01adc19c57a49dfac13243ca864f17a5","DISC-G2-A1-LT-L0003","g2/a1/lt|erst|idx:165|study.examples[0].lv|SEMANTIC_MISTRANSLATION|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","erst|idx:165","study.examples[0].lv","tikai","erst","","","","PASS","","SEMANTIC_MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study.examples[0].lv confirmed field absent in current production schema; LABOT apply target does not exist. production_current is empty; exact COPY-ONLY correction cannot be authorized without a resolved scalar target.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET"
"BATCH-168","196f2b9d774e13a7","196f2b9d774e13a78916b9626cb8e7fbeaf718958282cdf39c8109ccaccc7db1","DISC-G2-A1-LT-L0005","g2/a1/lt|etwas|idx:169|study.important, study.comparison[0].example|LINGUISTIC_ERROR|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","etwas|idx:169","study.important, study.comparison[0].example","[""Pie īpašības vārdiem etwas bieži nozīmē nedaudz."",""etwas nav tas pats, kas nichts: etwas nozīmē, ka kaut kas ir, bet nichts nozīmē nekas."",""Latviski dažreiz labāk skan kaut ko, nevis kaut kas, piemēram: etwas trinken = kaut ko dzert.""]","etwas","","{""study.important"":""[\""etwas nėra tas pats, kas nichts: etwas reiškia, kad kažkas yra, o nichts reiškia niekas.\"",\""Lietuviškai kartais geriau skamba kažką, o ne kažkas, pavyzdžiui: etwas trinken = atsigerti kažko.\"",\""Lietuviškai kartais geriau skamba kažkas, o ne kažkas, pavyzdžiui: etwas trinken = kažko gerti.\""]"",""study.comparison[0].example"":""Ich brauche etwas. = Man yra kažkas reikalinga.""}","{""study.important"":""[\""etwas nėra tas pats, kas nichts: etwas reiškia, kad kažkas yra, o nichts reiškia niekas.\"",\""Lietuviškai kartais geriau skamba kažką, o ne kažkas, pavyzdžiui: etwas trinken = atsigerti kažko.\"",\""Lietuviškai kartais geriau skamba kažkas, o ne kažkas, pavyzdžiui: etwas trinken = kažko gerti.\""]"",""study.comparison[0].example"":""Ich brauche etwas. = Man yra kažkas reikalinga.""}","PASS","","LINGUISTIC_ERROR","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study.important, study.comparison[0].example composite scope does not isolate the reported field; an exact field-level decision is unsafe.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER"
"BATCH-103","43d201eb8435d4a8","43d201eb8435d4a8427b61bd67c52a1bb62de124a2b0c8017a2000911ee1a895","DISC-G2-A1-LT-L0001","g2/a1/lt|euch|idx:170|study.examples, study.comparison.example|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","euch|idx:170","study.examples, study.comparison.example","[{""de"":""Ich sehe euch."",""lv"":""es redzu jūs.""},{""de"":""Ich helfe euch."",""lv"":""es jums palīdzu.""},{""de"":""Ich gebe euch das Buch."",""lv"":""es jums dodu grāmatu.""},{""de"":""Ich danke euch."",""lv"":""es jums pateicos.""},{""de"":""Ihr erinnert euch."",""lv"":""jūs atceraties.""}]","euch","","{""study.examples"":""[{\""de\"":\""Ich sehe euch.\"",\""lv\"":\""aš matau jus.\""},{\""de\"":\""Ich helfe euch.\"",\""lv\"":\""aš jums padedu.\""},{\""de\"":\""Ich gebe euch das Buch.\"",\""lv\"":\""aš jums duodu knygą.\""},{\""de\"":\""Ich danke euch.\"",\""lv\"":\""aš jums dėkoju.\""},{\""de\"":\""Ihr erinnert euch.\"",\""lv\"":\""jūs atsimenate.\""}]"",""study.comparison.example"":null}","{""study.examples"":""[{\""de\"":\""Ich sehe euch.\"",\""lv\"":\""aš matau jus.\""},{\""de\"":\""Ich helfe euch.\"",\""lv\"":\""aš jums padedu.\""},{\""de\"":\""Ich gebe euch das Buch.\"",\""lv\"":\""aš jums duodu knygą.\""},{\""de\"":\""Ich danke euch.\"",\""lv\"":\""aš jums dėkoju.\""},{\""de\"":\""Ihr erinnert euch.\"",\""lv\"":\""jūs atsimenate.\""}]"",""study.comparison.example"":null}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=study.examples, study.comparison.example confirmed field absent in current production schema; LABOT apply target does not exist.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET"
