source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"BATCH-088","1a1d0dfbb1b0dcdb","1a1d0dfbb1b0dcdb425021f958f0b70e474d78cf36d376760a9bfdf014d70eff","DISC-G2-A1-HR-L0005","g2/a1/hr|sich|idx:547|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","sich|idx:547","lv","sevi • sev","sich","","Jaz • Jaz","Jaz • Jaz","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","sebe • sebi","Individuāli pārskatīts hr/sich pret LV 'sevi • sev': pašreizējais 'Jaz • Jaz' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'sebe • sebi'."
"BATCH-088","104a3d7660c0be52","104a3d7660c0be52740b96eb538cc41fdf7910ba3eae14feb46b5a234ba8b0ff","DISC-G2-A1-HR-L0024","g2/a1/hr|siebenhundert|idx:551|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","siebenhundert|idx:551","lv","septiņsimt","siebenhundert","","Седемстотин","Седемстотин","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","sedamsto","Individuāli pārskatīts hr/siebenhundert pret LV 'septiņsimt': pašreizējais 'Седемстотин' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'sedamsto'."
"BATCH-088","1ad9df044f57cc05","1ad9df044f57cc058a1fadcbb9bb27d83a3bdfb55bab08d7edcf383e86b4f7ba","DISC-G2-A1-HR-L0003","g2/a1/hr|Stunde|idx:583|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Stunde|idx:583","lv","stunda","Stunde","","Chas","Chas","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","sat","Individuāli pārskatīts hr/Stunde pret LV 'stunda': pašreizējais 'Chas' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'sat'."
"BATCH-088","12afbdcd5f3e50bd","12afbdcd5f3e50bd03ef4a0998d15d49b2db5cb05ddb92f815145a7990aee8cd","DISC-G2-A1-HR-L0009","g2/a1/hr|Tasche|idx:589|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Tasche|idx:589","lv","soma","Tasche","","Чанта","Чанта","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","torba","Individuāli pārskatīts hr/Tasche pret LV 'soma': pašreizējais 'Чанта' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'torba'."
"BATCH-088","13b1e286e28f0169","13b1e286e28f01694ab9d739d4b85addfda10eaf037437a25693544e0daf6356","DISC-G2-A1-HR-L0002","g2/a1/hr|U-Bahn|idx:607|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","U-Bahn|idx:607","lv","metro","U-Bahn","","Podzemna!","Podzemna!","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","podzemna željeznica","Individuāli pārskatīts hr/U-Bahn pret LV 'metro': pašreizējais 'Podzemna!' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'podzemna željeznica'."
"BATCH-088","17dd9039b4b5c1f7","17dd9039b4b5c1f7064c37a5077e2f396bb2408721536444c161f0c9129505fc","DISC-G2-A1-HR-L0016","g2/a1/hr|vier|idx:625|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vier|idx:625","lv","četri","vier","","Четири","Четири","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","četiri","Individuāli pārskatīts hr/vier pret LV 'četri': pašreizējais 'Четири' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'četiri'."
"BATCH-088","06d0a19f090d6f8a","06d0a19f090d6f8a895d9f504fdf27d384c2229450d97fc8c01e939afc047ae0","DISC-G2-A1-HR-L0023","g2/a1/hr|Vogel|idx:632|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Vogel|idx:632","lv","putns","Vogel","","Ptič.","Ptič.","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","ptica","Individuāli pārskatīts hr/Vogel pret LV 'putns': pašreizējais 'Ptič.' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'ptica'."
"BATCH-088","0fed743712a7dacf","0fed743712a7dacf1a0f87a576af279fbf4daf02b57567f636cad64f83dd3970","DISC-G2-A1-HR-L0024","g2/a1/hr|voll|idx:633|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","voll|idx:633","lv","pilns","voll","","Pun","Pun","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Individuāli pārskatīts hr/voll pret LV 'pilns': pašreizējais 'Pun' ir dabisks un semantiski precīzs horvātu A1 ekvivalents."
"BATCH-088","0006d1614835b33a","0006d1614835b33a2b38676b2a33d99f48ea20de2d7df6d4b5415dcb077dd39c","DISC-G2-A1-HR-L0011","g2/a1/hr|Weihnachten|idx:648|lv|TARGET_LANGUAGE_WRONG|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Weihnachten|idx:648","lv","Ziemassvētki","Weihnachten","","Коледа","Коледа","PASS","","TARGET_LANGUAGE_WRONG","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Božić","Individuāli pārskatīts hr/Weihnachten pret LV 'Ziemassvētki': pašreizējais 'Коледа' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'Božić'."
"BATCH-088","171fc1388c5e6505","171fc1388c5e65053c081970774880f75d4f25f2b7078ebed2df4da73e363790","DISC-G2-A1-HR-L0017","g2/a1/hr|wenig|idx:654|lv|TARGET_LANGUAGE_WRONG|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","wenig|idx:654","lv","maz","wenig","","Малку","Малку","PASS","","TARGET_LANGUAGE_WRONG","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","malo","Individuāli pārskatīts hr/wenig pret LV 'maz': pašreizējais 'Малку' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'malo'."
"BATCH-088","153ab78e2354a33e","153ab78e2354a33e6d010587e52afce133b5d5c58895b34ec430602ea026f67f","DISC-G2-A1-HR-L0018","g2/a1/hr|wichtig|idx:659|lv|GRAMMAR_AND_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","wichtig|idx:659","lv","svarīgs","wichtig","","Pomembno je.","Pomembno je.","PASS","","GRAMMAR_AND_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","važan","Individuāli pārskatīts hr/wichtig pret LV 'svarīgs': pašreizējais 'Pomembno je.' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'važan'."
"BATCH-088","0f2bbbda27e40288","0f2bbbda27e402886bab8eb83343cb226c90394e73d1d8f4f8db54e47daaa9ca","DISC-G2-A1-HR-L0022","g2/a1/hr|Zigarette|idx:664|lv|TARGET_LANGUAGE_WRONG|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Zigarette|idx:664","lv","cigarete","Zigarette","","Цигара","Цигара","PASS","","TARGET_LANGUAGE_WRONG","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","cigareta","Individuāli pārskatīts hr/Zigarette pret LV 'cigarete': pašreizējais 'Цигара' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'cigareta'."
"BATCH-089","4aaf52916b13319d","4aaf52916b13319dd5c5a8a0e8f1d3a1c929edc5b5ddb6cc5d84c7693b018ea9","DISC-G2-A1-HR-L0010","g2/a1/hr|Alter|idx:11|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Alter|idx:11","lv","vecums","Alter","","Godine?","Godine?","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","dob","Individuāli pārskatīts hr/Alter pret LV 'vecums': pašreizējais 'Godine?' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'dob'."
"BATCH-089","3554a3dd65f3658e","3554a3dd65f3658ee69239a762ee2f59b083b0ddff6b28eda6b43886dc725be6","DISC-G2-A1-HR-L0020","g2/a1/hr|aufwärts|idx:53|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","aufwärts|idx:53","lv","uz augšu","aufwärts","","Горе","Горе","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","prema gore","Individuāli pārskatīts hr/aufwärts pret LV 'uz augšu': pašreizējais 'Горе' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'prema gore'."
"BATCH-089","470c2793a7c8cfc7","470c2793a7c8cfc79b3a346519471fe657f69ef9ed98a465d2c3401dcbb55808","DISC-G2-A1-HR-L0003","g2/a1/hr|Augenfarbe|idx:62|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Augenfarbe|idx:62","lv","acu krāsa","Augenfarbe","","Barva oči?","Barva oči?","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","boja očiju","Individuāli pārskatīts hr/Augenfarbe pret LV 'acu krāsa': pašreizējais 'Barva oči?' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'boja očiju'."
"BATCH-089","235ef110f70a55a4","235ef110f70a55a4166128c604d5c1454a055b260cd6c362482d678ce500155c","DISC-G2-A1-HR-L0004","g2/a1/hr|Auto|idx:63|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Auto|idx:63","lv","automašīna","Auto","","Автомобил","Автомобил","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","automobil","Individuāli pārskatīts hr/Auto pret LV 'automašīna': pašreizējais 'Автомобил' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'automobil'."
"BATCH-089","401475fb5bf857fc","401475fb5bf857fc71ddd56ded8221c4f637c0fd6090f761870dacd4c864a6d1","DISC-G2-A1-HR-L0012","g2/a1/hr|Banane|idx:72|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Banane|idx:72","lv","banāns","Banane","","Banana.","Banana.","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","banana","Individuāli pārskatīts hr/Banane pret LV 'banāns': pašreizējais 'Banana.' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'banana'."
"BATCH-089","373a05319b57cdf0","373a05319b57cdf04c3df9156afc42a45c8bc7ed4059f4683d23379c27c50404","DISC-G2-A1-HR-L0020","g2/a1/hr|Beispiel|idx:81|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Beispiel|idx:81","lv","piemērs","Beispiel","","Пример","Пример","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","primjer","Individuāli pārskatīts hr/Beispiel pret LV 'piemērs': pašreizējais 'Пример' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'primjer'."
"BATCH-089","56cfd6c35831e324","56cfd6c35831e3248a68746b51657bf8579ab05315eee049138da9dd1fc86ffd","DISC-G2-A1-HR-L0022","g2/a1/hr|benutzen|idx:83|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","benutzen|idx:83","lv","lietot","benutzen","","Uporaba","Uporaba","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","koristiti","Individuāli pārskatīts hr/benutzen pret LV 'lietot': pašreizējais 'Uporaba' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'koristiti'."
